season,playerid,gameid,manpower,xg_on_a,xga,ga,sa,toi
20242025,1862.0,143361,SH,0.0,0.0,0,0,1.98166666666667
20242025,1427.0,143362,EV,1.21000827208627,1.72289260243997,1,18,45.7044444444402
20242025,1427.0,143362,PP,0.0,0.0,0,0,1.9994444444445
20242025,1427.0,143362,SH,0.869567083194852,0.638454522239044,1,7,5.85777777777767
20242025,7360.0,143362,EV,2.95534275309183,3.29208444693358,0,31,50.0199999999968
20242025,7360.0,143362,PP,0.203744258731604,0.503623314201832,0,2,5.85777777777767
20242025,7360.0,143362,SH,0.294711872935295,0.239246970973909,0,2,1.9994444444445
20242025,1331.0,143363,EV,2.09457944810856,2.16835352848284,3,28,47.9316666666647
20242025,1331.0,143363,PP,0.0055858632549643,0.043821622384712,0,1,3.51833333333333
20242025,1331.0,143363,SH,0.7582518607378,0.678553525591269,2,5,5.48388888888783
20242025,16189.0,143363,EV,2.84923416376114,2.45524397498229,3,26,48.9383333333297
20242025,16189.0,143363,PP,0.0,0.0,0,0,5.48388888888783
20242025,16189.0,143363,SH,0.497956091538071,0.396533385384828,1,6,3.51833333333333
20242025,1531.0,143364,EV,1.55182565393625,2.85237012500874,2,25,49.6094444444411
20242025,1531.0,143364,PP,0.0,0.0,0,0,5.80388888888832
20242025,1531.0,143364,SH,0.257989497971721,0.30540247191675,0,4,1.91611111111
20242025,2274.0,143364,EV,0.161921769380569,0.191692598164081,0,1,1.99944444444333
20242025,16864.0,143364,EV,1.99140731769148,1.8324569989345,3,27,51.2777777777727
20242025,16864.0,143364,PP,0.0,0.0,0,0,1.91611111111
20242025,16864.0,143364,SH,0.324441495351493,0.193328917841427,0,3,5.80388888888832
20242025,2695.0,143365,EV,0.783600124414078,0.843698909098746,2,24,49.4716666666643
20242025,2695.0,143365,PP,0.0033320561051368,0.0508599946042522,0,1,3.87388888888833
20242025,2695.0,143365,SH,0.233651829883456,0.37897847732529,0,5,3.95277777777883
20242025,14675.0,143365,EV,2.39116931636818,2.81879759818548,1,34,50.6138888888877
20242025,14675.0,143365,PP,0.0039136285195126,0.0038034446770325,0,2,3.95277777777883
20242025,14675.0,143365,SH,0.0462219177279621,0.0904895152780224,0,2,3.87388888888833
20242025,320.0,143366,EV,0.959326667711138,0.779577853158116,1,10,15.5938888888894
20242025,320.0,143366,PP,0.0,0.0,0,0,1.9833333333335
20242025,320.0,143366,SH,0.0276208836585283,0.0267186416313051,0,1,2.00444444444383
20242025,2231.0,143366,EV,3.00274230417563,2.72020148637239,4,36,44.9055555555611
20242025,2231.0,143366,PP,0.0,0.0,0,0,5.9216666666655
20242025,2231.0,143366,SH,0.990185850299895,0.750099912285804,1,7,2.76666666666683
20242025,15128.0,143366,EV,2.5457105692476,3.14806184160989,1,28,33.8205555555617
20242025,15128.0,143366,PP,0.0,0.0,0,0,0.78333333333333
20242025,15128.0,143366,SH,0.725512325763702,0.907260469160974,0,5,3.91722222222167
20242025,692.0,143367,EV,2.12475848710164,2.02258546848316,2,26,53.6772222222223
20242025,692.0,143367,PP,0.0,0.0,0,0,2.259444444445
20242025,692.0,143367,SH,0.0252475403249263,0.0798484995029866,0,1,1.999444444445
20242025,12127.0,143367,EV,2.13047593459487,2.10790892783552,4,20,20.128333333334
20242025,12127.0,143367,SH,0.0,0.0,0,0,1.975
20242025,15807.0,143367,EV,2.01688378141262,2.06498845550231,2,19,33.5488888888883
20242025,15807.0,143367,PP,0.0,0.156722828745842,0,0,1.999444444445
20242025,15807.0,143367,SH,0.0594565868377685,0.0402046097442507,1,2,0.284444444445
20242025,2166.0,143368,EV,4.88261130079627,4.21960010338807,4,44,51.9055555555616
20242025,2166.0,143368,PP,0.0,0.0,0,0,2.37277777777783
20242025,2166.0,143368,SH,0.0768388435244558,0.140278201550245,0,3,3.83999999999999
20242025,2297.0,143368,EV,2.0387344493065,2.35630653944099,4,25,51.7411111111166
20242025,2297.0,143368,PP,0.0,0.288020133972168,0,0,3.83999999999999
20242025,2297.0,143368,SH,0.435666970908642,1.33092218334787,1,3,2.37277777777783
20242025,2239.0,143369,EV,2.80815821234137,2.29449771373765,2,25,47.0094444444445
20242025,2239.0,143369,PP,0.50162248313427,0.391085430979729,1,3,4.46888888889
20242025,2239.0,143369,SH,0.294157054275274,0.141291685868054,0,3,4.51111111111166
20242025,22658.0,143369,EV,2.41266826284118,2.34625735261943,1,33,49.1655555555562
20242025,22658.0,143369,PP,0.0033594332635402,0.0035461593652143,0,1,4.51111111111166
20242025,22658.0,143369,SH,0.158879980444908,0.162416082108393,0,1,4.46888888889
20242025,2504.0,143370,EV,1.66255414264742,1.70122847991297,1,22,50.0233333333443
20242025,2504.0,143370,PP,0.0,0.0,0,0,2.19277777777833
20242025,2504.0,143370,SH,0.339569877833128,0.327919527888298,1,4,5.73388888888833
20242025,7831.0,143370,EV,1.23913455451839,1.41783556086011,3,29,49.4372222222326
20242025,7831.0,143370,PP,0.0,0.0,0,0,5.73388888888833
20242025,7831.0,143370,SH,0.308210801333189,0.209730486385524,2,6,2.19277777777833
20242025,502.0,143371,EV,1.59842220088467,1.49561859061941,2,23,47.0638888888936
20242025,502.0,143371,PP,0.0,0.0,0,0,4.11222222222333
20242025,502.0,143371,SH,1.05477381497622,0.718005596660077,1,8,5.44666666666999
20242025,2802.0,143371,EV,1.63206684973556,1.78817451751092,1,20,48.581666666672
20242025,2802.0,143371,PP,0.0,0.0,0,0,5.44666666666999
20242025,2802.0,143371,SH,0.542128443717957,0.619211859535425,1,6,4.11222222222333
20242025,1716.0,143372,EV,2.69222994428128,2.43247365718707,1,26,50.527222222222
20242025,1716.0,143372,PP,0.0,0.0060019711963832,0,0,2.68666666666833
20242025,1716.0,143372,SH,1.16511826892383,1.21660377271473,0,6,4.52166666666834
20242025,12789.0,143372,EV,2.19323111325502,2.11200785194523,3,25,48.1483333333337
20242025,12789.0,143372,PP,0.0016560473013669,0.0019920174963772,0,1,3.79500000000001
20242025,12789.0,143372,SH,0.620524063706398,0.451903849840164,0,3,2.68666666666833
20242025,392.0,143373,EV,1.64354805240873,1.25775658641942,3,26,49.0977777777742
20242025,392.0,143373,PP,0.0,0.0,0,0,1.96833333333333
20242025,392.0,143373,SH,0.324039394035935,0.683677105698734,1,3,4.56333333333332
20242025,1050.0,143373,EV,1.83941794477869,2.11854048346867,2,34,51.5655555555503
20242025,1050.0,143373,PP,0.0012527484213933,0.0018868308980017,0,1,4.52944444444499
20242025,1050.0,143373,SH,0.223901696503162,0.101013969397172,0,2,1.96833333333333
20242025,467.0,143374,EV,2.15692025056342,1.83827025222126,2,25,47.013333333336
20242025,467.0,143374,PP,0.313696227967739,0.216118313372135,0,2,5.88888888888866
20242025,467.0,143374,SH,0.140178360044956,0.16443503042683,1,3,2.03777777777833
20242025,12232.0,143374,EV,3.33803355903365,2.83123875735327,2,35,50.655000000001
20242025,12232.0,143374,PP,0.252117693424225,0.173034939914942,0,1,2.03777777777833
20242025,12232.0,143374,SH,0.501987107098102,0.418793249875307,0,4,5.88888888888866
20242025,1427.0,143375,EV,1.61621724895667,1.41464846924646,1,16,23.6222222222217
20242025,1427.0,143375,PP,0.020190417766571,0.0109063489362597,0,1,1.96500000000017
20242025,1427.0,143375,SH,1.27797788381577,1.11587060242891,2,6,1.959444444445
20242025,12948.0,143375,EV,0.223079087911173,0.302919010748155,0,8,22.31388888889
20242025,12948.0,143375,PP,0.251767926849425,0.198357024462894,1,3,5.84166666666501
20242025,14675.0,143375,EV,1.59382945904508,1.53871904971311,1,22,48.1899999999983
20242025,14675.0,143375,PP,0.0,0.0,0,0,1.959444444445
20242025,14675.0,143375,SH,0.680758874863386,0.551344607840291,1,7,7.80666666666517
20242025,368.0,143376,EV,2.43684752937406,2.27208472409984,2,30,49.627777777782
20242025,368.0,143376,PP,0.0,0.208527341485023,0,0,1.98777777777778
20242025,368.0,143376,SH,0.0,0.110487428493798,0,0,6.70444444444501
20242025,1519.0,143376,EV,2.69531723577529,3.19662452791817,3,30,48.3577777777825
20242025,1519.0,143376,PP,0.225126965902746,0.21215065009892,0,3,6.70444444444501
20242025,1519.0,143376,SH,0.140992969274521,0.211759042576886,0,1,1.98777777777778
20242025,1831.0,143377,EV,2.32084312243387,1.92310422222363,2,27,45.3955555555666
20242025,1831.0,143377,PP,0.0024577600415795,0.0728027152363209,0,2,5.89777777777888
20242025,1831.0,143377,SH,0.371181957423687,0.475949697894975,0,3,4.48388888888899
20242025,15807.0,143377,EV,2.80536645837128,3.32848640700103,1,30,46.6950000000099
20242025,15807.0,143377,PP,0.184526896453463,0.216402287012897,0,2,4.48388888888899
20242025,15807.0,143377,SH,1.8026134967804,1.44620906375349,0,7,6.39111111111221
20242025,10819.0,143378,EV,2.50731311971322,2.41707228083396,5,31,51.180000000013
20242025,10819.0,143378,PP,0.448167234659195,0.402906090021133,0,1,2.60333333333666
20242025,10819.0,143378,SH,0.484870821237564,0.321875717490911,1,5,4.45666666666833
20242025,13343.0,143378,EV,2.02333967079176,2.77331173198763,1,27,51.2761111111246
20242025,13343.0,143378,PP,0.137527267215773,0.118112195748836,0,2,4.54722222222333
20242025,13343.0,143378,SH,0.451651059091091,0.415042445994913,1,4,2.60333333333666
20242025,1438.0,143379,EV,2.12506010069046,2.71689229365438,1,27,51.141111111118
20242025,1438.0,143379,PP,0.0,0.0,0,0,5.78888888889117
20242025,2087.0,143379,EV,1.6593444844475,1.93248912773561,3,25,51.4438888888964
20242025,2087.0,143379,SH,0.738426066935062,0.786065923981368,0,4,5.78888888889117
20242025,1794.0,143380,EV,1.39909499301575,1.62694604485296,2,17,46.7666666666723
20242025,1794.0,143380,PP,0.0029384074732661,0.0017955900402739,0,1,5.90833333333383
20242025,1794.0,143380,SH,0.158799080178142,0.450080380775034,1,3,2.17222222222667
20242025,12093.0,143380,EV,3.56731179961935,3.12002805067459,1,33,49.6572222222273
20242025,12093.0,143380,PP,0.0,0.0,0,0,2.17222222222667
20242025,12093.0,143380,SH,0.554153360426426,0.624183529056608,0,3,5.90833333333383
20242025,321.0,143381,EV,1.91128210606985,2.0495460270904,0,18,48.6044444444417
20242025,321.0,143381,PP,0.263846457004547,0.18406768143177,0,1,3.9705555555555
20242025,321.0,143381,SH,0.933851405978203,1.01082731294446,0,5,5.83166666666617
20242025,2297.0,143381,EV,3.57468507695012,3.29082920379005,4,30,48.6044444444417
20242025,2297.0,143381,PP,0.0,0.0,0,0,5.83166666666617
20242025,2297.0,143381,SH,0.31067207455635,0.320074096787721,0,4,3.9705555555555
20242025,2166.0,143382,EV,2.0627785337856,1.94812029611785,4,31,53.2805555555528
20242025,2166.0,143382,PP,0.0,0.0,0,0,3.8633333333345
20242025,2274.0,143382,EV,3.75441243196837,5.35924031573813,2,33,54.4161111111078
20242025,2274.0,143382,SH,0.504026247188449,0.600241304375231,0,4,3.8633333333345
20242025,9984.0,143383,EV,1.7860311869299,1.92488027876243,0,26,44.2183333333332
20242025,9984.0,143383,PP,0.0319634526968002,0.0156051022931933,0,1,5.96388888888834
20242025,9984.0,143383,SH,0.915554927662015,0.989399255719035,1,8,8.00000000000332
20242025,16189.0,143383,EV,1.71158931963146,1.94293952960288,2,18,43.0177777777765
20242025,16189.0,143383,PP,0.0010787319624796,0.0008666351786814,0,1,6.04055555555833
20242025,16189.0,143383,SH,1.57363990135491,1.69956528814509,1,8,5.96388888888834
20242025,1716.0,143384,EV,2.98909386573359,2.60946678905748,3,30,50.4683333333321
20242025,1716.0,143384,PP,0.673752778791822,0.45354910613969,1,4,2.305
20242025,1716.0,143384,SH,0.0164398849010467,0.178360792808234,0,1,5.28722222222167
20242025,8379.0,143384,EV,1.71220171265304,2.22370192175731,2,30,50.4683333333321
20242025,8379.0,143384,PP,0.0881993100047111,0.145377371460199,0,1,5.28722222222167
20242025,8379.0,143384,SH,0.545779690146446,0.356906823813915,1,3,2.305
20242025,1266.0,143385,EV,2.21335281501524,1.95068262773566,5,27,47.1977777777857
20242025,1266.0,143385,PP,0.24176840914879,0.232535610557534,0,2,5.22888888889
20242025,1266.0,143385,SH,0.0553020350635051,0.0586891034618019,0,1,3.98166666666666
20242025,15128.0,143385,EV,2.84655534033663,2.62390373385278,3,29,49.1394444444524
20242025,15128.0,143385,PP,0.0,0.0,0,0,3.98166666666666
20242025,15128.0,143385,SH,1.22526034712791,0.927508845925331,1,8,5.22888888889
20242025,2760.0,143386,EV,1.74533286783844,1.78922609507572,1,24,54.4750000000089
20242025,2760.0,143386,PP,0.014184810919687,0.0122524785110726,0,2,1.95388888889
20242025,2760.0,143386,SH,0.074795514345169,0.0865036845207214,1,2,0.073333333333333
20242025,2802.0,143386,EV,1.49932442879071,1.51210773806087,1,34,55.89611111112
20242025,2802.0,143386,PP,0.0,0.0,0,0,0.073333333333333
20242025,2802.0,143386,SH,0.165790125727653,0.231698990799486,0,2,1.95388888889
20242025,392.0,143387,EV,2.07375952159054,2.13361667783465,1,29,46.5266666666665
20242025,392.0,143387,PP,0.0654869601130485,0.0380649454891681,0,1,2.949444444445
20242025,392.0,143387,SH,2.28791101463139,2.1247438932769,1,11,6.54888888888783
20242025,692.0,143387,EV,2.20222181547433,1.80323710810626,0,32,48.0594444444448
20242025,692.0,143387,PP,0.0,0.0,0,0,6.54888888888783
20242025,692.0,143387,SH,0.0939533747732638,0.080780164338648,0,2,2.949444444445
20242025,467.0,143388,EV,2.67553645046428,2.65530472324462,0,22,47.4516666666593
20242025,467.0,143388,PP,0.0058614551089704,0.0026713057886809,0,1,5.00277777777834
20242025,467.0,143388,SH,0.69747565779835,0.980604159412905,0,4,5.85888888889
20242025,2315.0,143388,EV,1.04465488647111,1.04199851240264,1,11,23.5699999999983
20242025,2315.0,143388,SH,0.0,0.0,0,0,1.91833333333333
20242025,12232.0,143388,EV,1.68036707141437,1.60160019330215,2,14,23.5999999999943
20242025,12232.0,143388,PP,0.201921552419662,0.196419563144445,0,1,5.85888888889
20242025,12232.0,143388,SH,1.35553063172847,1.33400243381038,2,9,3.084444444445
20242025,746.0,143389,EV,2.12926865997724,1.91908774385229,1,29,47.4788888888918
20242025,746.0,143389,PP,0.350433826446533,0.32762385904789,0,2,4.05166666666684
20242025,746.0,143389,SH,0.460373291745782,0.316096202819608,0,4,5.94277777777833
20242025,2231.0,143389,EV,1.71017556556035,1.58838889561593,2,20,46.4944444444463
20242025,2231.0,143389,PP,0.0,0.0,0,0,5.94277777777833
20242025,2231.0,143389,SH,0.48614320717752,0.310546330874786,0,3,3.84611111111183
20242025,1831.0,143390,EV,2.94789906789083,2.92391899059294,1,27,58.7877777777725
20242025,1831.0,143390,PP,0.0,0.0,0,0,1.96
20242025,1831.0,143390,SH,0.278698340058327,0.12508051097393,1,3,1.05666666666667
20242025,2699.0,143390,EV,1.7597597115091,1.44640260090818,3,31,58.7877777777725
20242025,2699.0,143390,PP,0.0,0.0,0,0,1.05666666666667
20242025,2699.0,143390,SH,0.399049115832895,0.413316513062455,0,3,1.96
20242025,1438.0,143391,EV,1.64649765146896,2.18542350071948,0,24,48.0611111111129
20242025,1438.0,143391,PP,0.319916415028274,0.20600707270205,1,4,6.02999999999884
20242025,1438.0,143391,SH,0.315325994044542,0.330048710806295,1,5,3.65333333333334
20242025,1856.0,143391,EV,1.8005466661416,2.37373173690867,3,23,45.1616666666679
20242025,1856.0,143391,PP,0.0028253650525584,0.0030708705307915,0,2,2.78500000000001
20242025,1856.0,143391,SH,0.965498469769954,0.886962688528001,2,9,6.07333333333217
20242025,1331.0,143392,EV,1.87571168737486,2.07592243829276,0,19,55.1100000000001
20242025,1331.0,143392,PP,0.0,0.0,0,0,1.93333333333333
20242025,1331.0,143392,SH,0.246875628829002,0.247826928272843,0,2,1.99166666666667
20242025,22455.0,143392,EV,1.72089265682734,1.88688853499479,3,29,51.4555555555552
20242025,22455.0,143392,PP,0.0,0.0,0,0,1.99166666666667
20242025,22455.0,143392,SH,0.0807034540921449,0.0773463770747184,0,2,1.93333333333333
20242025,678.0,143393,EV,2.69268235238269,2.6269344514003,2,31,43.6822222222295
20242025,678.0,143393,PP,0.197494119405746,0.256072446703911,0,1,6.45333333333516
20242025,678.0,143393,SH,0.338619831949472,0.38230383140035,2,6,9.92833333333999
20242025,2695.0,143393,EV,2.30520755052566,2.18277853378095,1,25,43.3666666666728
20242025,2695.0,143393,PP,1.01530759036541,0.806766677647829,2,7,9.92833333333999
20242025,2695.0,143393,SH,0.695486098527908,0.747807611129246,2,7,6.45333333333516
20242025,641.0,143394,EV,1.34511280630249,1.57861127273645,0,27,51.7761111111078
20242025,641.0,143394,PP,0.116006545722485,0.0592464283108711,0,1,3.93611111111167
20242025,641.0,143394,SH,0.123098142445087,0.193716302397661,0,2,1.97444444444333
20242025,2835.0,143394,EV,3.04758131154813,2.48672602185979,2,33,51.7761111111078
20242025,2835.0,143394,PP,0.0,0.0,0,0,0.330555555554997
20242025,2835.0,143394,SH,0.247975870966911,0.194301365874708,0,2,3.93611111111167
20242025,2274.0,143395,EV,2.32385757059092,2.25329405476805,0,30,48.6533333333276
20242025,2274.0,143395,PP,0.0,0.0,0,0,3.985555555555
20242025,2274.0,143395,SH,0.314397931098938,0.368568546371534,0,1,5.814444444445
20242025,2315.0,143395,EV,1.95774717594031,2.25236452848185,3,31,48.4227777777719
20242025,2315.0,143395,PP,0.547259032726288,0.423465427011251,0,3,5.814444444445
20242025,2315.0,143395,SH,0.145462945103645,0.315551666193642,0,1,3.985555555555
20242025,12093.0,143396,EV,2.30152684345376,2.39906324044568,2,23,50.2427777777812
20242025,12093.0,143396,PP,0.223614990711212,0.229484412819147,1,2,3.8861111111105
20242025,12093.0,143396,SH,0.643890358507633,0.389979864004999,0,3,2.01500000000167
20242025,16864.0,143396,EV,1.23305455036461,1.25118502014084,2,21,51.9972222222245
20242025,16864.0,143396,PP,0.24220384657383,0.232372786616906,0,1,2.34555555555667
20242025,16864.0,143396,SH,0.413523748517036,0.25811480730772,0,2,3.8861111111105
20242025,320.0,143397,EV,2.88355628959834,3.33915785158751,3,34,48.9672222222451
20242025,320.0,143397,PP,0.0,0.0,0,0,5.80277777778344
20242025,320.0,143397,SH,0.251875132322311,0.208306609652936,0,1,1.97111111111133
20242025,16189.0,143397,EV,1.57294088369235,1.55254571815021,0,25,49.4950000000241
20242025,16189.0,143397,PP,0.059226918965578,0.0362811759114265,1,2,1.97111111111133
20242025,16189.0,143397,SH,0.538541734218597,0.848050126805901,0,5,5.80277777778344
20242025,2716.0,143398,EV,4.01939224719535,4.02989967551548,1,37,50.0505555555578
20242025,2716.0,143398,PP,0.0,0.574928532820195,0,0,5.73555555555832
20242025,2716.0,143398,SH,1.7990912348032,1.68560751038603,1,12,6.57000000000117
20242025,10060.0,143398,EV,2.39025072159711,2.78130661521572,2,31,49.9461111111127
20242025,10060.0,143398,PP,0.0323711410164833,0.158127786591649,0,1,6.57000000000117
20242025,10060.0,143398,SH,1.60497162491083,1.46880950406194,0,9,5.73555555555832
20242025,1862.0,143399,EV,1.64391946600517,1.55858788976911,1,27,55.368888888891
20242025,1862.0,143399,PP,0.0010194284841418,0.001606828533113,0,1,1.93333333333333
20242025,1862.0,143399,SH,0.0,0.0022484012879431,0,0,1.948888888889
20242025,8299.0,143399,EV,2.43404476647265,2.30630550981732,2,25,55.368888888891
20242025,8299.0,143399,PP,0.0,0.0,0,0,1.948888888889
20242025,8299.0,143399,SH,0.0,0.0036168619990348,0,0,1.93333333333333
20242025,1519.0,143400,EV,1.19139092520345,1.79949821677292,2,25,51.2011111111162
20242025,1519.0,143400,PP,0.0884135365486145,0.0396002940833568,0,1,2.76055555555666
20242025,1519.0,143400,SH,0.273299058899283,0.402703470434062,0,4,3.83611111111
20242025,12127.0,143400,EV,2.09299903921783,1.75327005342115,1,22,28.0300000000017
20242025,12127.0,143400,PP,0.0010196844814345,0.0007097738562151,0,1,1.90722222222
20242025,12127.0,143400,SH,0.799381643533707,0.716321259737015,1,3,2.76055555555666
20242025,15807.0,143400,EV,1.16670901258476,1.03816398477647,4,17,23.1711111111145
20242025,15807.0,143400,PP,0.0,0.0,0,0,1.92888888889
20242025,13343.0,143401,EV,3.00154718139674,2.79432523349533,3,29,47.557222222222
20242025,13343.0,143401,PP,0.0,0.0,0,0,3.275
20242025,13343.0,143401,SH,0.515618402510881,0.586460056598298,0,4,7.17166666666717
20242025,15007.0,143401,EV,2.53433977416716,2.27603364014067,4,26,45.7488888888887
20242025,15007.0,143401,PP,0.0024146160576492,0.0023264596238731,0,2,7.17166666666717
20242025,15007.0,143401,SH,0.65578156709671,0.424535265890881,0,2,3.275
20242025,746.0,143402,EV,1.90315825492144,2.43649442237802,2,17,45.6188888888869
20242025,746.0,143402,PP,0.0,0.0,0,0,9.07000000000118
20242025,746.0,143402,SH,0.374354602769017,0.500319016631693,1,3,2.791666666665
20242025,8379.0,143402,EV,1.20341048185946,1.36933533364208,2,21,46.6049999999969
20242025,8379.0,143402,PP,0.0016136220656335,0.0018339640228077,0,1,2.791666666665
20242025,8379.0,143402,SH,1.21289989817888,0.839911237475461,1,12,9.19944444444618
20242025,2166.0,143403,EV,1.17861075280234,1.63956264639273,0,17,47.7800000000141
20242025,2166.0,143403,PP,0.162273824214935,0.0911669880151748,0,1,5.68666666666783
20242025,2166.0,143403,SH,0.119819689542055,0.26205453753937,0,2,3.92555555555667
20242025,12948.0,143403,EV,2.40222988580353,2.13540452020243,3,33,48.4183333333486
20242025,12948.0,143403,PP,0.0337849947391077,0.024018007912673,0,2,3.92555555555667
20242025,12948.0,143403,SH,0.563043594360351,0.57946609146893,2,7,5.68666666666783
20242025,2239.0,143404,EV,1.87554591905791,1.69239129690686,3,24,49.6766666666817
20242025,2239.0,143404,PP,0.0,0.0,0,0,5.59333333333516
20242025,2239.0,143404,SH,0.455501288175583,0.697780988179147,0,6,3.88722222222233
20242025,16865.0,143404,EV,2.3889035419561,3.34026484150672,1,29,49.6766666666817
20242025,16865.0,143404,PP,0.0,0.0,0,0,3.88722222222233
20242025,16865.0,143404,SH,1.9745672494173,1.43150834483094,1,8,5.59333333333516
20242025,502.0,143405,EV,3.55520499823615,2.95675090420991,4,39,44.0477777777783
20242025,502.0,143405,PP,0.0753066586330533,0.0681337160058319,0,2,5.9800000000005
20242025,502.0,143405,SH,1.59445670433342,1.26740914548282,1,12,8.19833333333283
20242025,692.0,143405,EV,1.54917585244402,1.72766516974661,1,24,43.9705555555566
20242025,692.0,143405,PP,0.116110836854204,0.0321295091416686,0,2,8.19833333333283
20242025,692.0,143405,SH,0.0,0.245484322309494,0,0,5.9800000000005
20242025,2297.0,143406,EV,2.01900524285156,2.98853826097911,3,25,50.0000000000108
20242025,2297.0,143406,PP,0.0028223602566867,0.0608082818798719,0,2,5.67333333333517
20242025,2297.0,143406,SH,0.682380065321922,0.621230214834213,2,5,2.393888888889
20242025,10819.0,143406,EV,2.58183208102127,2.34477255376987,2,26,50.1305555555675
20242025,10819.0,143406,PP,0.0,0.0159610547125339,0,0,2.393888888889
20242025,10819.0,143406,SH,1.6243133507669,1.9476157843601,1,10,5.67333333333517
20242025,2802.0,143407,EV,3.29791880905395,3.07136822881875,2,34,41.645000000014
20242025,2802.0,143407,PP,0.515983402729034,0.443401962518692,1,2,4.83777777778066
20242025,2802.0,143407,SH,1.3205872066319,1.27349061798304,3,19,11.5716666666708
20242025,22658.0,143407,EV,0.839904787368141,0.661557446001096,0,12,41.710000000014
20242025,22658.0,143407,PP,0.0954959914088249,0.0377468205988407,0,1,11.5716666666708
20242025,22658.0,143407,SH,0.122626386582851,0.356405547005124,0,2,4.83777777778066
20242025,641.0,143408,EV,2.97362517094007,2.814902812941,3,38,48.8794444444442
20242025,641.0,143408,PP,0.0,0.0,0,0,5.82888888889
20242025,641.0,143408,SH,0.0323961526155471,0.18090807646513,0,1,2.00555555555666
20242025,2274.0,143408,EV,2.90519505366683,3.09283911669627,2,27,50.7755555555575
20242025,2274.0,143408,PP,0.0,0.0,0,0,2.00555555555666
20242025,2274.0,143408,SH,1.05315691232681,1.4309622310102,0,7,5.82888888889
20242025,1831.0,143409,EV,2.8263031860115,3.26569239638047,0,28,52.2611111111047
20242025,1831.0,143409,PP,0.0,0.001498221186921,0,0,5.96888888888784
20242025,2231.0,143409,EV,3.81077105074655,4.46975994325476,2,36,51.1955555555497
20242025,2231.0,143409,SH,0.0878764614462852,0.13404843385797,0,1,5.96888888888784
20242025,1438.0,143410,EV,2.43335572164506,2.54512178676668,4,32,56.3600000000005
20242025,1438.0,143410,PP,0.0,0.0,0,0,2.70222222222283
20242025,1438.0,143410,SH,0.0613989308476448,0.0253051476320251,0,1,1.23555555555667
20242025,9984.0,143410,EV,2.02861403574934,2.91517597524216,4,34,56.3600000000005
20242025,9984.0,143410,PP,0.0,0.0,0,0,1.23555555555667
20242025,9984.0,143410,SH,0.185349494218826,0.279783718287945,1,3,2.70222222222283
20242025,321.0,143411,EV,1.51005636795889,1.71305328886956,4,29,49.0966666666679
20242025,321.0,143411,PP,0.0,0.0,0,0,3.8955555555555
20242025,321.0,143411,SH,0.731737911701202,0.534606588073074,0,3,1.94666666666667
20242025,392.0,143411,EV,2.14800951018697,2.03696242853766,2,26,50.1099999999995
20242025,392.0,143411,PP,0.0,0.0,0,0,1.94666666666667
20242025,392.0,143411,SH,0.702920377254486,0.616752535104751,0,6,5.85277777777717
20242025,2760.0,143412,EV,2.50415108009474,2.86876029655104,3,42,51.9916666666787
20242025,2760.0,143412,PP,0.193401411175728,0.136956002563238,0,1,2.26222222222233
20242025,2760.0,143412,SH,0.87839507497847,0.75251050107181,0,10,3.89444444444566
20242025,10060.0,143412,EV,1.67620458494639,1.51737355749355,2,24,50.4666666666782
20242025,10060.0,143412,PP,0.0038840889465063,0.0011306847445666,0,1,3.89444444444566
20242025,10060.0,143412,SH,0.941452478989958,0.803531837649643,2,9,2.26222222222233
20242025,1050.0,143413,EV,1.75444411183707,2.18522850994486,0,29,54.0216666666683
20242025,1050.0,143413,SH,0.892727630212903,0.697082368191331,1,9,3.34111111110833
20242025,16189.0,143413,EV,1.81837870995514,2.00320578168612,2,27,52.214444444445
20242025,16189.0,143413,PP,0.0,0.181673362851143,0,0,3.34111111110833
20242025,467.0,143414,EV,2.7888137671398,2.92381435958668,3,23,31.8705555555563
20242025,467.0,143414,PP,0.395831726491451,0.371609706431627,1,3,4.39611111111067
20242025,467.0,143414,SH,0.693274337798357,0.839197796653024,0,6,2.62666666666667
20242025,12408.0,143414,EV,0.0800616464111952,0.0547832053853196,0,5,9.21777777777334
20242025,12408.0,143414,PP,0.0,0.0,0,0,3.19722222222333
20242025,12408.0,143414,SH,0.122680750675499,0.164540483267046,0,2,6.250555555555
20242025,13343.0,143414,EV,3.77641912858235,4.13565585715696,2,27,42.0544444444414
20242025,13343.0,143414,PP,0.346420577843673,0.338826845632866,1,3,8.87722222222167
20242025,13343.0,143414,SH,0.384633822366595,0.754575077211484,0,5,7.593333333334
20242025,2166.0,143415,EV,1.59579692786792,2.37087433930719,0,24,52.0299999999976
20242025,2166.0,143415,PP,0.0055100340396165,0.0026462122332304,0,1,3.525
20242025,2166.0,143415,SH,0.0565932281315326,0.0356416776776313,0,1,1.91888888888832
20242025,12232.0,143415,EV,2.31300545996055,2.18583247647621,1,29,49.2022222222209
20242025,12232.0,143415,PP,0.0,0.0,0,0,0.800555555554994
20242025,12232.0,143415,SH,0.513980112969875,0.654592974111437,1,4,3.525
20242025,2087.0,143416,EV,1.11481566377915,1.22565025393851,3,20,42.595555555569
20242025,2087.0,143416,PP,0.109543826547451,0.150696739554405,0,3,7.79500000000217
20242025,2087.0,143416,SH,0.980556443333626,1.11042093485594,0,3,5.89055555555666
20242025,15128.0,143416,EV,2.093365653418,1.9951754087815,0,17,44.5366666666806
