sim,seasonstage,pid,name,team,position,goals,a1,a2,points
3,regular,8476902,Esa Lindell,DAL,D,2,8,8,18
3,regular,8480069,Cale Makar,COL,D,22,26,26,74
3,regular,8475754,Brock Nelson,COL,F,22,24,10,56
3,regular,8476312,Josh Manson,COL,D,8,23,13,44
3,regular,8478038,Devon Toews,COL,D,4,12,24,40
3,regular,8479293,Brandon Tanev,UTA,F,3,6,4,13
3,regular,8479343,Clayton Keller,UTA,F,17,53,10,80
3,regular,8482699,Dylan Guenther,UTA,F,53,18,13,84
3,regular,8480012,Elias Pettersson,VAN,F,18,26,31,75
3,regular,8479425,Filip Hronek,VAN,D,9,23,26,58
3,regular,8482679,Matt Coronato,CGY,F,17,15,13,45
3,regular,8480727,Zach Whitecloud,CGY,D,5,11,13,29
3,regular,8480797,Joel Farabee,CGY,F,28,16,4,48
3,regular,8481028,Martin Pospisil,CGY,F,1,13,7,21
3,regular,8482165,Yan Kuznetsov,CGY,D,12,8,9,29
3,regular,8480860,Kevin Bahl,CGY,D,4,7,24,35
3,regular,8476456,Jonathan Huberdeau,CGY,F,13,16,14,43
3,regular,8484860,Matvei Gridin,CGY,F,15,17,10,42
3,regular,8476458,Ryan Strome,CGY,F,21,11,6,38
3,regular,8476874,Olli Maatta,CGY,D,3,25,11,39
3,regular,8485402,Michael Misa,SJS,F,21,1,19,41
3,regular,8480798,Philipp Kurashev,SJS,F,26,23,6,55
3,regular,8484806,Sam Dickinson,SJS,D,0,5,22,27
3,regular,8482859,Zack Ostapchuk,SJS,F,7,9,4,20
3,regular,8475906,John Klingberg,SJS,D,16,6,28,50
3,regular,8479985,Cale Fleury,SEA,D,6,5,3,14
3,regular,8477955,Jared McCann,SEA,F,17,29,12,58
3,regular,8476905,Chandler Stephenson,SEA,F,9,14,22,45
3,regular,8482751,Ryan Winterton,SEA,F,9,19,6,34
3,regular,8482665,Matty Beniers,SEA,F,29,6,5,40
3,regular,8477919,Freddy Gaudreau,SEA,F,3,23,7,33
3,regular,8484153,Leo Carlsson,ANA,F,34,14,7,55
3,regular,8483490,Pavel Mintyukov,ANA,D,3,6,17,26
3,regular,8484762,Beckett Sennecke,ANA,F,33,17,20,70
3,regular,8475184,Chris Kreider,ANA,F,12,21,17,50
3,regular,8473986,Alex Killorn,ANA,F,29,10,6,45
3,regular,8475798,Mikael Granlund,ANA,F,23,8,19,50
3,regular,8483445,Cutter Gauthier,ANA,F,45,4,7,56
3,regular,8480068,Ryan Poehling,ANA,F,8,20,7,35
3,regular,8485512,Tim Washe,ANA,F,6,2,4,12
3,regular,8476392,Adam Lowry,WPG,F,8,16,9,33
3,regular,8480049,Dylan Samberg,WPG,D,1,9,16,26
3,regular,8479998,Mikey Anderson,LAK,D,6,16,14,36
3,regular,8482124,Quinton Byfield,LAK,F,47,15,12,74
3,regular,8483406,Taylor Ward,LAK,F,5,4,7,16
3,regular,8484164,Dalibor Dvorsky,STL,F,18,8,11,37
3,regular,8477402,Pavel Buchnevich,STL,F,15,6,6,27
3,regular,8482090,Jack Finley,STL,F,4,2,4,10
3,regular,8480281,Alexey Toropchenko,STL,F,12,3,5,20
3,regular,8483516,Jimmy Snuggerud,STL,F,29,27,18,74
3,regular,8479987,Morgan Geekie,BOS,F,26,16,9,51
3,regular,8480064,Josh Norris,BUF,F,18,22,6,46
3,regular,8479982,Conor Timmins,BUF,D,4,2,17,23
3,regular,8478413,Jordan Greenway,BUF,F,8,5,4,17
3,regular,8480807,Mattias Samuelsson,BUF,D,11,13,11,35
3,regular,8481542,Moritz Seider,DET,D,10,42,29,81
3,regular,8478891,Mason Appleton,DET,F,7,5,4,16
3,regular,8479542,Brandon Hagel,TBL,F,34,21,8,63
3,regular,8482201,Gage Goncalves,TBL,F,19,18,13,50
3,regular,8476826,Yanni Gourde,TBL,F,9,10,4,23
3,regular,8478519,Anthony Cirelli,TBL,F,17,6,15,38
3,regular,8474151,Ryan McDonagh,TBL,D,8,12,11,31
3,regular,8478010,Brayden Point,TBL,F,35,24,8,67
3,regular,8477409,Carter Verhaeghe,FLA,F,23,16,12,51
3,regular,8478055,Gustav Forsling,FLA,D,2,10,17,29
3,regular,8477493,,FLA,,0,3,2,5
3,regular,8477998,Warren Foegele,OTT,F,28,3,8,39
3,regular,8482095,Tyler Kleven,OTT,D,8,30,2,40
3,regular,8482105,Jake Sanderson,OTT,D,19,17,27,63
3,regular,8481596,Shane Pinto,OTT,F,18,11,7,36
3,regular,8482116,Tim Stützle,OTT,F,30,29,23,82
3,regular,8483676,Stephen Halliday,OTT,F,7,7,8,22
3,regular,8477073,Kurtis MacDermid,OTT,F,4,6,2,12
3,regular,8475231,Casey Cizikas,NYI,F,21,7,3,31
3,regular,8478445,Mathew Barzal,NYI,F,15,36,10,61
3,regular,8476917,Adam Pelech,NYI,D,7,20,6,33
3,regular,8476429,Scott Mayfield,NYI,D,3,8,14,25
3,regular,8477950,Tony DeAngelo,NYI,D,6,16,19,41
3,regular,8483491,Ivan Miroshnichenko,WSH,F,6,7,9,22
3,regular,8482148,Hendrix Lapierre,WSH,F,11,4,3,18
3,regular,8477845,Trevor van Riemsdyk,WSH,D,3,1,9,13
3,regular,8484999,Ilya Protas,WSH,F,0,4,2,6
3,regular,8476880,Tom Wilson,WSH,F,25,18,7,50
3,regular,8479323,Adam Fox,NYR,D,9,34,28,71
3,regular,8475791,Taylor Hall,CAR,F,26,26,9,61
3,regular,8480817,K'Andre Miller,CAR,D,12,5,10,27
3,regular,8476873,Mark Jankowski,CAR,F,17,10,6,33
3,regular,8482702,Logan Stankoven,CAR,F,29,7,12,48
3,regular,8482809,Jackson Blake,CAR,F,15,14,15,44
3,regular,8480015,Owen Tippett,PHI,F,34,8,10,52
3,regular,8483460,David Jiricek,PHI,D,2,2,5,9
3,regular,8484197,Oliver Moore,CHI,F,12,16,10,38
3,regular,8477479,Tyler Bertuzzi,CHI,F,28,14,9,51
3,regular,8481806,Louis Crevier,CHI,D,19,8,13,40
3,regular,8482807,Ethan Del Mastro,CHI,D,5,7,3,15
3,regular,8478133,Jake Evans,MTL,F,14,11,6,31
3,regular,8481593,Jayden Struble,MTL,D,1,3,5,9
3,regular,8482087,Kaiden Guhle,MTL,D,6,5,11,22
3,regular,8482482,Adam Wilsby,NSH,D,0,12,23,35
3,regular,8479980,Nicolas Hague,NSH,D,6,9,5,20
3,regular,8478474,Lawson Crouse,UTA,F,24,8,8,40
3,regular,8483431,Logan Cooley,UTA,F,23,12,7,42
3,regular,8479619,Michael Carcone,UTA,F,17,4,10,31
3,regular,8478136,Jake Middleton,MIN,D,10,11,1,22
3,regular,8477446,Michael McCarron,MIN,F,13,3,8,24
3,regular,8475765,Vladimir Tarasenko,MIN,F,29,11,2,42
3,regular,8478864,Kirill Kaprizov,MIN,F,38,15,19,72
3,regular,8481557,Matt Boldy,MIN,F,44,26,12,82
3,regular,8482094,Daemon Hunt,MIN,D,0,3,10,13
3,regular,8482122,Brock Faber,MIN,D,23,27,16,66
3,regular,8474716,Jared Spurgeon,MIN,D,4,9,10,23
3,regular,8484166,Adam Fantilli,CBJ,F,20,13,25,58
3,regular,8478856,Conor Garland,CBJ,F,9,18,5,32
3,regular,8477497,Sean Monahan,CBJ,F,15,15,13,43
3,regular,8475745,Charlie Coyle,CBJ,F,26,35,12,73
3,regular,8480893,Kirill Marchenko,CBJ,F,35,16,29,80
3,regular,8479671,Mathieu Olivier,CBJ,F,31,9,2,42
3,regular,8480806,Isac Lundeström,CBJ,F,10,3,6,19
3,regular,8476923,Damon Severson,CBJ,D,11,16,15,42
3,regular,8482947,Zakhar Bardakov,COL,F,3,7,5,15
3,regular,8476889,Radek Faksa,DAL,F,0,10,8,18
3,regular,8477498,Darnell Nurse,EDM,D,6,10,11,27
3,regular,8480803,Evan Bouchard,EDM,D,28,28,37,93
3,regular,8477934,Leon Draisaitl,EDM,F,43,38,19,100
3,regular,8481617,Vasily Podkolzin,EDM,F,21,8,14,43
3,regular,8482703,Colton Dach,EDM,F,6,5,6,17
3,regular,8478402,Connor McDavid,EDM,F,46,50,16,112
3,regular,8475786,Zach Hyman,EDM,F,43,12,8,63
3,regular,8476454,Ryan Nugent-Hopkins,EDM,F,25,19,3,47
3,regular,8475218,Mattias Ekholm,EDM,D,4,12,30,46
3,regular,8478444,Brock Boeser,VAN,F,31,37,12,80
3,regular,8480876,Curtis Douglas,VAN,F,5,8,10,23
3,regular,8482079,Marco Rossi,VAN,F,34,23,17,74
3,regular,8482691,Aatu Räty,VAN,F,6,6,7,19
3,regular,8476927,Teddy Blueger,VAN,F,26,13,18,57
3,regular,8483630,Pavol Regenda,SJS,F,27,4,5,36
3,regular,8480748,Kiefer Sherwood,SJS,F,16,7,6,29
3,regular,8482667,William Eklund,SJS,F,14,35,11,60
3,regular,8484227,Will Smith,SJS,F,32,20,17,69
3,regular,8484801,Macklin Celebrini,SJS,F,32,32,19,83
3,regular,8484911,Collin Graf,SJS,F,19,9,12,40
3,regular,8479983,Mario Ferraro,SJS,D,20,13,2,35
3,regular,8475200,Dmitry Orlov,SJS,D,3,24,13,40
3,regular,8478366,Frank Vatrano,ANA,F,11,2,2,15
3,regular,8481605,Jackson LaCombe,ANA,D,5,45,18,68
3,regular,8478873,Troy Terry,ANA,F,15,31,14,60
3,regular,8476457,Adam Larsson,SEA,D,14,18,10,42
3,regular,8477964,Ivan Barbashev,VGK,F,31,27,23,81
3,regular,8476881,Tomas Hertl,VGK,F,7,15,5,27
3,regular,8475191,Reilly Smith,VGK,F,20,12,4,36
3,regular,8483669,Adam Sykora,NYR,F,4,9,8,21
3,regular,8484169,Drew Fortescue,NYR,D,1,1,0,2
3,regular,8482877,Jaroslav Chmelar,NYR,F,10,1,2,13
3,regular,8481525,Matthew Robertson,NYR,D,6,8,8,22
3,regular,8481789,Tye Kartye,NYR,F,12,9,12,33
3,regular,8478440,Dylan Strome,WSH,F,17,17,3,37
3,regular,8475842,Sam Carrick,BUF,F,14,2,7,23
3,regular,8481522,Peyton Krebs,BUF,F,8,17,8,33
3,regular,8481606,Jordan Spence,OTT,D,9,8,19,36
3,regular,8482092,Ridly Greig,OTT,F,13,13,1,27
3,regular,8478020,Michael Amadio,OTT,F,13,12,11,36
3,regular,8482245,Artem Zub,OTT,D,4,25,11,40
3,regular,8481601,Simon Holmstrom,NYI,F,30,18,6,54
3,regular,8476419,Jean-Gabriel Pageau,NYI,F,21,9,14,44
3,regular,8482720,Matthew Knies,TOR,F,19,22,17,58
3,regular,8478178,Darren Raddysh,TBL,D,23,36,17,76
3,regular,8479318,Auston Matthews,TOR,F,37,14,20,71
3,regular,8482142,Jamie Drysdale,PHI,D,3,4,16,23
3,regular,8476461,Sean Couturier,PHI,F,13,8,15,36
3,regular,8483485,Denton Mateychuk,CBJ,D,23,9,8,40
3,regular,8477425,Miles Wood,CBJ,F,11,10,3,24
3,regular,8482705,Cole Sillinger,CBJ,F,7,16,4,27
3,regular,8474149,Evgenii Dadonov,NJD,F,9,9,6,24
3,regular,8477015,Connor Brown,NJD,F,23,17,22,62
3,regular,8481559,Jack Hughes,NJD,F,31,44,15,90
3,regular,8484798,Zeev Buium,VAN,D,7,11,4,22
3,regular,8483499,Liam Ohgren,VAN,F,16,18,10,44
3,regular,8484240,Tom Willander,VAN,D,10,7,7,24
3,regular,8481024,Linus Karlsson,VAN,F,22,24,11,57
3,regular,8482055,Drew O'Connor,VAN,F,31,14,9,54
3,regular,8481535,Nils Hoglander,VAN,F,6,4,2,12
3,regular,8478498,Jake DeBrusk,VAN,F,42,18,7,67
3,regular,8482733,Logan Mailloux,STL,D,10,8,0,18
3,regular,8475208,Brian Dumoulin,LAK,D,7,5,8,20
3,regular,8474563,Drew Doughty,LAK,D,4,9,10,23
3,regular,8484185,Nick Lardis,CHI,F,23,4,5,32
3,regular,8477444,Andre Burakovsky,CHI,F,6,5,13,24
3,regular,8477951,Nick Schmaltz,UTA,F,44,13,8,65
3,regular,8478507,John Marino,UTA,D,0,23,7,30
3,regular,8478831,Kevin Stenlund,UTA,F,4,4,4,12
3,regular,8484984,Ivan Demidov,MTL,F,13,19,7,39
3,regular,8478407,Vince Dunn,SEA,D,6,21,9,36
3,regular,8482109,Alexis Lafrenière,NYR,F,31,13,9,53
3,regular,8478840,Will Borgen,NYR,D,3,13,1,17
3,regular,8484186,Ryan Leonard,WSH,F,16,21,3,40
3,regular,8478911,Matt Roy,WSH,D,1,7,6,14
3,regular,8481527,Kaedan Korczak,VGK,D,2,5,5,12
3,regular,8481581,Thomas Harley,DAL,D,6,11,15,32
3,regular,8483425,Lian Bichsel,DAL,D,6,1,1,8
3,regular,8480840,Oskar Bäck,DAL,F,3,3,4,10
3,regular,8473422,Nick Foligno,MIN,F,4,9,4,17
3,regular,8480830,Andrei Svechnikov,CAR,F,46,22,8,76
3,regular,8476906,Shayne Gostisbehere,CAR,D,23,16,18,57
3,regular,8478427,Sebastian Aho,CAR,F,23,38,16,77
3,regular,8476958,Jaccob Slavin,CAR,D,1,2,13,16
3,regular,8478569,Noel Acciari,PIT,F,13,1,2,16
3,regular,8480802,Ryan McLeod,BUF,F,9,30,6,45
3,regular,8478469,Thomas Chabot,OTT,D,15,15,6,36
3,regular,8481528,Dylan Cozens,OTT,F,30,16,10,56
3,regular,8477429,Andrew Copp,DET,F,13,19,17,49
3,regular,8475179,Dmitry Kulikov,FLA,D,4,5,4,13
3,regular,8480185,Eetu Luostarinen,FLA,F,13,6,6,25
3,regular,8476892,Colton Parayko,STL,D,10,2,13,25
3,regular,8481006,Tyler Tucker,STL,D,3,13,10,26
3,regular,8475764,Cam Fowler,STL,D,8,11,11,30
3,regular,8476882,Teuvo Teravainen,CHI,F,16,7,11,34
3,regular,8483450,Ryan Greene,CHI,F,18,14,7,39
3,regular,8477346,MacKenzie Weegar,UTA,D,3,10,18,31
3,regular,8480855,Jack McBain,UTA,F,14,14,4,32
3,regular,8477021,Alexander Kerfoot,UTA,F,16,18,10,44
3,regular,8480434,Sean Durzi,UTA,D,9,12,17,38
3,regular,8475171,Oliver Ekman-Larsson,TOR,D,8,7,27,42
3,regular,8478443,Brandon Carlo,TOR,D,3,3,4,10
3,regular,8479390,Taylor Raddysh,NYR,F,9,13,3,25
3,regular,8482259,Bobby McMann,SEA,F,28,10,4,42
3,regular,8477986,Brandon Montour,SEA,D,11,5,19,35
3,regular,8481554,Kaapo Kakko,SEA,F,21,20,17,58
3,regular,8481032,Paul Cotter,NJD,F,9,9,4,22
3,regular,8479407,Jesper Bratt,NJD,F,39,22,15,76
3,regular,8476462,Dougie Hamilton,NJD,D,26,18,23,67
3,regular,8477450,Jason Dickinson,EDM,F,6,10,7,23
3,regular,8483512,Matt Savoie,EDM,F,19,15,7,41
3,regular,8479365,Trent Frederic,EDM,F,5,5,10,20
3,regular,8484142,Denver Barkey,PHI,F,8,13,1,22
3,regular,8477989,Christian Dvorak,PHI,F,9,20,15,44
3,regular,8477903,Garnet Hathaway,PHI,F,4,3,5,12
3,regular,8482149,Cole Perfetti,WPG,F,18,20,11,49
3,regular,8481572,Ville Heinola,WPG,D,1,6,11,18
3,regular,8481161,Jake Christiansen,CBJ,D,1,3,4,8
3,regular,8481716,Dmitri Voronkov,CBJ,F,24,2,9,35
3,regular,8484829,Justin Hryckowian,DAL,F,24,6,5,35
3,regular,8475343,Nic Dowd,VGK,F,12,2,18,32
3,regular,8482803,Olen Zellweger,ANA,D,4,4,6,14
3,regular,8482100,Alexander Nikishin,CAR,D,14,5,10,29
3,regular,8481532,Alex Turcotte,LAK,F,12,10,14,36
3,regular,8481481,Blake Lizotte,PIT,F,2,6,9,17
3,regular,8483464,Marco Kasper,DET,F,17,14,7,38
3,regular,8476878,Zemgus Girgensons,TBL,F,6,5,11,22
3,regular,8478416,Erik Cernak,TBL,D,5,1,4,10
3,regular,8482655,J.J. Moser,TBL,D,4,5,19,28
3,regular,8475220,Marcus Foligno,MIN,F,14,3,3,20
3,regular,8483506,Sam Rinzel,CHI,D,11,8,6,25
3,regular,8477969,Marcus Pettersson,VAN,D,3,6,10,19
3,regular,8479410,Mikhail Sergachev,UTA,D,11,20,31,62
3,regular,8482166,Shakir Mukhamadullin,SJS,D,14,4,4,22
3,regular,8482097,Jack Quinn,BUF,F,23,12,8,43
3,regular,8484797,Konsta Helenius,BUF,F,4,2,5,11
3,regular,8480003,Jesper Boqvist,FLA,F,5,7,3,15
3,regular,8477932,Aaron Ekblad,FLA,D,5,12,7,24
3,regular,8475455,Brenden Dillon,NJD,D,1,3,8,12
3,regular,8478414,Timo Meier,NJD,F,17,13,3,33
3,regular,8480870,Bo Groulx,TOR,F,7,3,5,15
3,regular,8484800,Berkly Catton,SEA,F,19,6,13,38
3,regular,8483690,Noah Laba,NYR,F,7,9,12,28
3,regular,8475692,Mats Zuccarello,MIN,F,24,24,22,70
3,regular,8478460,Zach Werenski,CBJ,D,29,35,22,86
3,regular,8482089,Jake Neighbours,STL,F,9,23,8,40
3,regular,8475718,Justin Holl,STL,D,2,4,3,9
3,regular,8481013,Jonatan Berggren,STL,F,18,11,8,37
3,regular,8482765,Isak Rosen,WPG,F,20,17,3,40
3,regular,8483756,Jared Wright,LAK,F,3,3,6,12
3,regular,8473533,Jordan Staal,CAR,F,16,14,1,31
3,regular,8480762,Eric Robinson,CAR,F,9,10,2,21
3,regular,8477478,William Carrier,CAR,F,3,12,0,15
3,regular,8476921,Jordan Martinook,CAR,F,4,7,9,20
3,regular,8475188,Brayden McNabb,VGK,D,13,4,7,24
3,regular,8482062,Cole Smith,VGK,F,6,5,6,17
3,regular,8475795,Dylan McIlrath,WSH,D,1,5,3,9
3,regular,8479520,Brandon Duhaime,WSH,F,0,4,3,7
3,regular,8479992,Michael Rasmussen,DET,F,5,7,6,18
3,regular,8481563,Drew Helleson,ANA,D,1,5,4,10
3,regular,8482175,JJ Peterka,UTA,F,21,7,5,33
3,regular,8478508,Yakov Trenin,MIN,F,10,11,2,23
3,regular,8477499,Rasmus Ristolainen,PHI,D,1,9,22,32
3,regular,8482858,Ryker Evans,SEA,D,10,3,2,15
3,regular,8474586,Jordan Eberle,SEA,F,16,14,13,43
3,regular,8483524,Shane Wright,SEA,F,21,6,3,30
3,regular,8478851,Alexandre Carrier,MTL,D,8,5,4,17
3,regular,8480865,Noah Dobson,MTL,D,5,12,8,25
3,regular,8480839,Rasmus Dahlin,BUF,D,21,25,21,67
3,regular,8483500,Noah Ostlund,BUF,F,15,6,7,28
3,regular,8483609,Adam Klapka,CGY,F,13,10,4,27
3,regular,8476853,Morgan Rielly,TOR,D,21,3,5,29
3,regular,8484509,Josh Samanski,EDM,F,2,8,2,12
3,regular,8478854,Ryan Shea,PIT,D,6,14,4,24
3,regular,8482731,Tyson Hinds,ANA,D,0,2,4,6
3,regular,8482745,Mason McTavish,ANA,F,20,17,7,44
3,regular,8482660,Kent Johnson,CBJ,F,10,10,3,23
3,regular,8478500,Ivan Provorov,CBJ,D,3,9,9,21
3,regular,8479977,Kailer Yamamoto,UTA,F,21,10,3,34
3,regular,8474013,Ian Cole,UTA,D,0,7,21,28
3,regular,8475760,Nick Bjugstad,NJD,F,11,7,4,22
3,regular,8478399,Jonas Siegenthaler,NJD,D,6,4,21,31
3,regular,8484471,Emmitt Finnie,DET,F,11,23,3,37
3,regular,8482762,Simon Edvinsson,DET,D,11,16,6,33
3,regular,8479661,Tanner Jeannot,BOS,F,4,8,5,17
3,regular,8481560,Arthur Kaliyev,OTT,F,15,3,5,23
3,regular,8483752,Dominic James,TBL,F,16,10,6,32
3,regular,8482176,Wyatt Kaiser,CHI,D,9,2,10,21
3,regular,8478450,Parker Wotherspoon,PIT,D,2,16,14,32
3,regular,8477369,Carson Soucy,NYI,D,4,4,8,16
3,regular,8474574,Tyler Myers,DAL,D,1,3,4,8
3,regular,8477938,Haydn Fleury,WPG,D,5,2,1,8
3,regular,8477406,Mattias Janmark,EDM,F,4,4,7,15
3,regular,8480834,Ty Emberson,EDM,D,4,0,8,12
3,regular,8478013,Jake Walman,EDM,D,7,8,1,16
3,regular,8479371,Dante Fabbro,CBJ,D,4,8,5,17
3,regular,8478483,Mitch Marner,VGK,F,21,34,9,64
3,regular,8477573,Nathan Walker,STL,F,9,3,4,16
3,regular,8478173,Hayden Hodgson,OTT,F,3,2,3,8
3,regular,8479324,Ryan Lindgren,SEA,D,5,1,6,12
3,regular,8480192,Johnathan Kovacevic,NJD,D,0,4,7,11
3,regular,8477416,Oliver Bjorkstrand,TBL,F,6,11,1,18
3,regular,8480848,Ty Dellandrea,SJS,F,3,14,2,19
3,regular,8479351,Sam Steel,DAL,F,11,7,13,31
3,regular,8482470,Ilya Solovyov,PIT,D,4,9,4,17
3,regular,8480188,Fabian Zetterlund,OTT,F,17,12,9,38
3,regular,8483731,Alex Bump,PHI,F,5,6,3,14
3,regular,8476372,Nick Seeler,PHI,D,8,3,3,14
3,regular,8480246,Nick Perbix,NSH,D,3,7,5,15
3,regular,8476525,Colin Miller,WPG,D,9,14,8,31
3,regular,8480878,Nils Lundkvist,DAL,D,4,2,8,14
3,regular,8482713,Mackie Samoskevich,FLA,F,13,2,7,22
3,regular,8482787,Nikita Chibrikov,WPG,F,9,6,2,17
3,regular,8476624,Barclay Goodrow,SJS,F,4,7,4,15
3,regular,8476981,Josh Anderson,MTL,F,17,5,3,25
3,regular,8484759,Carter Yakemchuk,OTT,D,2,2,0,4
3,regular,8483525,Danila Yurov,MIN,F,21,1,3,25
3,regular,8477220,Nate Schmidt,UTA,D,4,5,9,18
3,regular,8484783,Artyom Levshunov,CHI,D,4,8,17,29
3,regular,8485395,James Hagens,BOS,F,1,1,2,4
3,regular,8476879,Cody Ceci,LAK,D,0,6,4,10
3,regular,8480796,Martin Fehervary,WSH,D,6,7,10,23
3,regular,8481655,Cole Schwindt,FLA,F,6,4,4,14
3,regular,8481582,Nicholas Robertson,TOR,F,14,7,6,27
3,regular,8478970,Jalen Chatfield,CAR,D,3,5,15,23
3,regular,8473507,Jeff Petry,MIN,D,1,5,1,7
3,regular,8484150,Hunter Brzustewicz,CGY,D,3,1,10,14
3,regular,8484305,Zach Metsa,BUF,D,4,2,5,11
3,regular,8481056,Spencer Stastney,EDM,D,2,2,2,6
3,regular,8475690,Chris Tanev,TOR,D,3,4,4,11
3,regular,8484768,Zayne Parekh,CGY,D,12,6,9,27
3,regular,8478904,Steven Lorentz,TOR,F,5,6,8,19
3,regular,8484958,Maksim Tsyplakov,NJD,F,3,8,6,17
3,regular,8484873,Cole Hutson,WSH,D,2,3,1,6
3,playoff,8476906,Shayne Gostisbehere,CAR,D,3,5,10,18
3,playoff,8480830,Andrei Svechnikov,CAR,F,10,5,1,16
3,playoff,8478970,Jalen Chatfield,CAR,D,2,0,5,7
3,playoff,8478427,Sebastian Aho,CAR,F,6,9,1,16
3,playoff,8480817,K'Andre Miller,CAR,D,7,3,3,13
3,playoff,8482809,Jackson Blake,CAR,F,5,5,2,12
3,playoff,8480336,Sean Walker,CAR,D,0,3,3,6
3,playoff,8482100,Alexander Nikishin,CAR,D,6,2,4,12
3,playoff,8477940,Nikolaj Ehlers,CAR,F,8,8,0,16
3,playoff,8482093,Seth Jarvis,CAR,F,4,3,2,9
3,playoff,8482702,Logan Stankoven,CAR,F,6,3,4,13
3,playoff,8477426,Nick Paul,TBL,F,2,0,0,2
3,playoff,8483752,Dominic James,TBL,F,0,1,0,1
3,playoff,8482655,J.J. Moser,TBL,D,0,0,2,2
3,playoff,8473533,Jordan Staal,CAR,F,3,3,2,8
3,playoff,8477404,Jake Guentzel,TBL,F,4,1,0,5
3,playoff,8479542,Brandon Hagel,TBL,F,2,2,0,4
3,playoff,8482201,Gage Goncalves,TBL,F,0,0,1,1
3,playoff,8476453,Nikita Kucherov,TBL,F,1,0,3,4
3,playoff,8478519,Anthony Cirelli,TBL,F,1,1,0,2
3,playoff,8476958,Jaccob Slavin,CAR,D,0,0,2,2
3,playoff,8476921,Jordan Martinook,CAR,F,0,6,2,8
3,playoff,8478010,Brayden Point,TBL,F,0,1,0,1
3,playoff,8480426,Charle-Edouard D'Astous,TBL,D,0,1,0,1
3,playoff,8477416,Oliver Bjorkstrand,TBL,F,0,1,0,1
3,playoff,8480762,Eric Robinson,CAR,F,0,1,1,2
3,playoff,8475791,Taylor Hall,CAR,F,5,3,2,10
3,playoff,8476873,Mark Jankowski,CAR,F,4,2,2,8
3,playoff,8482475,Egor Chinakhov,PIT,F,2,3,0,5
3,playoff,8478438,Thomas Novak,PIT,F,0,3,0,3
3,playoff,8479398,Samuel Girard,PIT,D,0,0,1,1
3,playoff,8478569,Noel Acciari,PIT,F,1,1,0,2
3,playoff,8478854,Ryan Shea,PIT,D,0,1,2,3
3,playoff,8479314,Matthew Tkachuk,FLA,F,5,8,1,14
3,playoff,8473419,Brad Marchand,FLA,F,6,2,5,13
3,playoff,8482113,Anton Lundell,FLA,F,6,0,1,7
3,playoff,8476483,Rickard Rakell,PIT,F,4,1,0,5
3,playoff,8482470,Ilya Solovyov,PIT,D,0,1,1,2
3,playoff,8474578,Erik Karlsson,PIT,D,2,1,0,3
3,playoff,8481481,Blake Lizotte,PIT,F,0,0,1,1
3,playoff,8477511,Anthony Mantha,PIT,F,2,1,0,3
3,playoff,8471675,Sidney Crosby,PIT,F,1,1,2,4
3,playoff,8485414,Ben Kindel,PIT,F,1,1,1,3
3,playoff,8471215,Evgeni Malkin,PIT,F,2,0,3,5
3,playoff,8471724,Kris Letang,PIT,D,0,1,0,1
3,playoff,8484304,Uvis Balinskis,FLA,D,3,1,0,4
3,playoff,8478542,Evan Rodrigues,FLA,F,3,0,2,5
3,playoff,8480801,Brady Tkachuk,OTT,F,3,7,0,10
3,playoff,8477933,Sam Reinhart,FLA,F,5,9,1,15
3,playoff,8481655,Cole Schwindt,FLA,F,2,0,4,6
3,playoff,8480185,Eetu Luostarinen,FLA,F,1,3,1,5
3,playoff,8477935,Sam Bennett,FLA,F,6,3,3,12
3,playoff,8477409,Carter Verhaeghe,FLA,F,5,1,1,7
3,playoff,8480003,Jesper Boqvist,FLA,F,1,3,0,4
3,playoff,8475179,Dmitry Kulikov,FLA,D,0,1,1,2
3,playoff,8477495,Seth Jones,FLA,D,0,2,6,8
3,playoff,8477493,,FLA,,0,0,1,1
3,playoff,8475810,Bryan Rust,PIT,F,1,0,2,3
3,playoff,8480980,Connor Dewar,PIT,F,1,1,0,2
3,playoff,8477932,Aaron Ekblad,FLA,D,2,1,0,3
3,playoff,8478450,Parker Wotherspoon,PIT,D,0,1,0,1
3,playoff,8480208,Drake Batherson,OTT,F,6,0,0,6
3,playoff,8482116,Tim Stützle,OTT,F,3,3,2,8
3,playoff,8477998,Warren Foegele,OTT,F,0,0,1,1
3,playoff,8476923,Damon Severson,CBJ,D,2,1,2,5
3,playoff,8475745,Charlie Coyle,CBJ,F,7,3,1,11
3,playoff,8482660,Kent Johnson,CBJ,F,1,1,2,4
3,playoff,8480893,Kirill Marchenko,CBJ,F,3,2,2,7
3,playoff,8478500,Ivan Provorov,CBJ,D,1,7,4,12
3,playoff,8481606,Jordan Spence,OTT,D,2,1,1,4
3,playoff,8482105,Jake Sanderson,OTT,D,0,3,0,3
3,playoff,8478469,Thomas Chabot,OTT,D,0,2,0,2
3,playoff,8480188,Fabian Zetterlund,OTT,F,1,0,1,2
3,playoff,8482245,Artem Zub,OTT,D,0,2,0,2
3,playoff,8483676,Stephen Halliday,OTT,F,1,0,1,2
3,playoff,8481528,Dylan Cozens,OTT,F,2,0,0,2
3,playoff,8481560,Arthur Kaliyev,OTT,F,0,2,0,2
3,playoff,8482095,Tyler Kleven,OTT,D,0,1,0,1
3,playoff,8478173,Hayden Hodgson,OTT,F,0,0,1,1
