game_id,season,date,hometeam,awayteam,home_score,away_score
116199,20232024,2024-03-05,PIT,CBJ,5.0,3.0
116200,20232024,2024-03-05,NJD,FLA,3.0,5.0
116201,20232024,2024-03-05,BOS,EDM,1.0,2.0
116202,20232024,2024-03-05,NYI,STL,4.0,2.0
116203,20232024,2024-03-05,WPG,SEA,3.0,4.0
116204,20232024,2024-03-05,NSH,MTL,3.0,4.0
116205,20232024,2024-03-05,ARI,CHI,2.0,5.0
116206,20232024,2024-03-05,LAK,VAN,1.0,2.0
116207,20232024,2024-03-05,SJS,DAL,6.0,7.0
116208,20232024,2024-03-06,TOR,BUF,2.0,1.0
116209,20232024,2024-03-06,COL,DET,7.0,2.0
116210,20232024,2024-03-06,ANA,OTT,2.0,1.0
116211,20232024,2024-03-07,TBL,CGY,3.0,6.0
116212,20232024,2024-03-07,BOS,TOR,4.0,1.0
116213,20232024,2024-03-07,CAR,MTL,4.0,1.0
116214,20232024,2024-03-07,CBJ,EDM,4.0,2.0
116215,20232024,2024-03-07,FLA,PHI,1.0,2.0
116216,20232024,2024-03-07,NJD,STL,4.0,1.0
116217,20232024,2024-03-07,PIT,WSH,0.0,6.0
116218,20232024,2024-03-07,NSH,BUF,4.0,2.0
116219,20232024,2024-03-07,ARI,MIN,2.0,5.0
116220,20232024,2024-03-07,VGK,VAN,1.0,3.0
116221,20232024,2024-03-07,LAK,OTT,4.0,3.0
116222,20232024,2024-03-07,SJS,NYI,2.0,7.0
116223,20232024,2024-03-08,COL,MIN,2.0,1.0
116224,20232024,2024-03-08,ARI,DET,4.0,0.0
116225,20232024,2024-03-08,ANA,DAL,2.0,6.0
116226,20232024,2024-03-08,SEA,WPG,0.0,3.0
116227,20232024,2024-03-09,CBJ,NSH,1.0,2.0
116228,20232024,2024-03-09,BUF,EDM,3.0,2.0
116229,20232024,2024-03-09,NJD,CAR,2.0,4.0
116230,20232024,2024-03-09,BOS,PIT,5.0,1.0
116231,20232024,2024-03-09,FLA,CGY,5.0,1.0
116232,20232024,2024-03-09,MTL,TOR,2.0,3.0
116233,20232024,2024-03-09,WSH,CHI,4.0,1.0
116234,20232024,2024-03-09,TBL,PHI,7.0,0.0
116235,20232024,2024-03-09,SJS,OTT,2.0,1.0
116236,20232024,2024-03-09,NYR,STL,4.0,0.0
116237,20232024,2024-03-09,VAN,WPG,5.0,0.0
116238,20232024,2024-03-09,VGK,DET,5.0,3.0
116239,20232024,2024-03-09,LAK,DAL,1.0,4.0
116240,20232024,2024-03-10,PIT,EDM,0.0,4.0
116241,20232024,2024-03-10,MIN,NSH,4.0,3.0
116242,20232024,2024-03-10,CAR,CGY,7.0,2.0
116243,20232024,2024-03-10,CHI,ARI,7.0,4.0
116244,20232024,2024-03-10,ANA,NYI,1.0,6.0
116245,20232024,2024-03-11,BOS,STL,1.0,5.0
116246,20232024,2024-03-11,NYR,NJD,3.0,1.0
116247,20232024,2024-03-11,WPG,WSH,3.0,0.0
116248,20232024,2024-03-11,LAK,NYI,3.0,0.0
116249,20232024,2024-03-12,OTT,PIT,2.0,1.0
116250,20232024,2024-03-12,PHI,SJS,3.0,2.0
116251,20232024,2024-03-12,BUF,DET,7.0,3.0
116252,20232024,2024-03-12,CAR,NYR,0.0,1.0
116253,20232024,2024-03-12,MTL,CBJ,3.0,0.0
116254,20232024,2024-03-12,DAL,FLA,3.0,4.0
116255,20232024,2024-03-12,MIN,ARI,4.0,1.0
116256,20232024,2024-03-12,CHI,ANA,7.0,2.0
116257,20232024,2024-03-12,CGY,COL,2.0,6.0
116258,20232024,2024-03-12,SEA,VGK,4.0,5.0
116259,20232024,2024-03-13,WPG,NSH,2.0,4.0
116260,20232024,2024-03-13,STL,LAK,3.0,1.0
116261,20232024,2024-03-13,EDM,WSH,7.0,2.0
116262,20232024,2024-03-13,VAN,COL,3.0,4.0
116263,20232024,2024-03-14,PIT,SJS,6.0,3.0
116264,20232024,2024-03-14,TBL,NYR,6.0,3.0
116265,20232024,2024-03-14,CAR,FLA,4.0,0.0
116266,20232024,2024-03-14,CBJ,OTT,2.0,3.0
116267,20232024,2024-03-14,DET,ARI,1.0,4.0
116268,20232024,2024-03-14,MTL,BOS,1.0,2.0
116269,20232024,2024-03-14,PHI,TOR,2.0,6.0
116270,20232024,2024-03-14,BUF,NYI,4.0,0.0
116271,20232024,2024-03-14,DAL,NJD,2.0,6.0
116272,20232024,2024-03-14,MIN,ANA,2.0,0.0
116273,20232024,2024-03-14,CGY,VGK,4.0,1.0
116274,20232024,2024-03-14,SEA,WSH,1.0,2.0
116275,20232024,2024-03-15,WPG,ANA,6.0,0.0
116276,20232024,2024-03-15,CHI,LAK,0.0,5.0
116277,20232024,2024-03-16,NYI,OTT,3.0,4.0
116278,20232024,2024-03-16,DET,BUF,4.0,1.0
116279,20232024,2024-03-16,PIT,NYR,4.0,7.0
116280,20232024,2024-03-16,ARI,NJD,4.0,1.0
116281,20232024,2024-03-16,FLA,TBL,3.0,5.0
116282,20232024,2024-03-16,CGY,MTL,5.0,2.0
116283,20232024,2024-03-16,TOR,CAR,4.0,5.0
116284,20232024,2024-03-16,BOS,PHI,6.0,5.0
116285,20232024,2024-03-16,CBJ,SJS,4.0,2.0
116286,20232024,2024-03-16,DAL,LAK,4.0,1.0
116287,20232024,2024-03-16,STL,MIN,3.0,2.0
116288,20232024,2024-03-16,EDM,COL,2.0,3.0
116289,20232024,2024-03-16,VAN,WSH,1.0,2.0
116290,20232024,2024-03-16,SEA,NSH,1.0,4.0
116291,20232024,2024-03-17,NYR,NYI,5.0,2.0
116292,20232024,2024-03-17,VGK,NJD,3.0,1.0
116293,20232024,2024-03-17,CHI,SJS,5.0,2.0
116294,20232024,2024-03-17,PIT,DET,6.0,3.0
116295,20232024,2024-03-17,OTT,CAR,2.0,7.0
116296,20232024,2024-03-17,CBJ,WPG,1.0,6.0
116297,20232024,2024-03-17,STL,ANA,4.0,2.0
116298,20232024,2024-03-18,CGY,WSH,2.0,5.0
116299,20232024,2024-03-18,SEA,BUF,2.0,6.0
116300,20232024,2024-03-19,PHI,TOR,4.0,3.0
116301,20232024,2024-03-19,NYR,WPG,2.0,4.0
116302,20232024,2024-03-19,BOS,OTT,6.0,2.0
116303,20232024,2024-03-19,NJD,PIT,5.0,2.0
116304,20232024,2024-03-19,DET,CBJ,4.0,3.0
116305,20232024,2024-03-19,NYI,CAR,1.0,4.0
116306,20232024,2024-03-19,STL,COL,3.0,4.0
116307,20232024,2024-03-19,NSH,SJS,8.0,2.0
116308,20232024,2024-03-19,EDM,MTL,3.0,2.0
116309,20232024,2024-03-19,ANA,MIN,0.0,4.0
116310,20232024,2024-03-19,LAK,CHI,6.0,2.0
116311,20232024,2024-03-19,VAN,BUF,3.0,2.0
116312,20232024,2024-03-19,VGK,TBL,3.0,5.0
116313,20232024,2024-03-20,WSH,TOR,3.0,7.0
116314,20232024,2024-03-20,DAL,ARI,5.0,2.0
116315,20232024,2024-03-20,LAK,MIN,6.0,0.0
116316,20232024,2024-03-21,CAR,PHI,3.0,2.0
116317,20232024,2024-03-21,DET,NYI,6.0,3.0
116318,20232024,2024-03-21,NJD,WPG,4.0,1.0
116319,20232024,2024-03-21,OTT,STL,2.0,5.0
116320,20232024,2024-03-21,BOS,NYR,2.0,5.0
116321,20232024,2024-03-21,FLA,NSH,0.0,3.0
116322,20232024,2024-03-21,EDM,BUF,8.0,3.0
116323,20232024,2024-03-21,ANA,CHI,4.0,0.0
116324,20232024,2024-03-21,VAN,MTL,4.0,1.0
116325,20232024,2024-03-21,VGK,SEA,3.0,1.0
116326,20232024,2024-03-21,SJS,TBL,1.0,4.0
116327,20232024,2024-03-22,WSH,CAR,7.0,6.0
116328,20232024,2024-03-22,DAL,PIT,4.0,2.0
116329,20232024,2024-03-22,COL,CBJ,6.0,1.0
116330,20232024,2024-03-22,ARI,SEA,2.0,1.0
116331,20232024,2024-03-23,NYI,WPG,6.0,3.0
116332,20232024,2024-03-23,PHI,BOS,3.0,2.0
116333,20232024,2024-03-23,MIN,STL,4.0,5.0
116334,20232024,2024-03-23,NSH,DET,1.0,0.0
116335,20232024,2024-03-23,TOR,EDM,6.0,3.0
116336,20232024,2024-03-23,NJD,OTT,2.0,5.0
116337,20232024,2024-03-23,NYR,FLA,4.0,3.0
116338,20232024,2024-03-23,VAN,CGY,4.0,2.0
116339,20232024,2024-03-23,SJS,CHI,4.0,5.0
116340,20232024,2024-03-23,LAK,TBL,4.0,3.0
116341,20232024,2024-03-23,VGK,CBJ,4.0,2.0
116342,20232024,2024-03-24,WSH,WPG,3.0,0.0
116343,20232024,2024-03-24,COL,PIT,5.0,4.0
116344,20232024,2024-03-24,NYI,NJD,0.0,4.0
116345,20232024,2024-03-24,PHI,FLA,1.0,4.0
116346,20232024,2024-03-24,CAR,TOR,2.0,1.0
116347,20232024,2024-03-24,OTT,EDM,5.0,3.0
116348,20232024,2024-03-24,ARI,DAL,2.0,4.0
116349,20232024,2024-03-24,ANA,TBL,2.0,3.0
116350,20232024,2024-03-24,SEA,MTL,1.0,5.0
116351,20232024,2024-03-24,CGY,BUF,1.0,4.0
116352,20232024,2024-03-25,STL,VGK,1.0,2.0
116353,20232024,2024-03-25,VAN,LAK,2.0,3.0
116354,20232024,2024-03-26,FLA,BOS,3.0,4.0
116355,20232024,2024-03-26,WSH,DET,4.0,3.0
116356,20232024,2024-03-26,PIT,CAR,4.0,1.0
116357,20232024,2024-03-26,NYR,PHI,6.0,5.0
116358,20232024,2024-03-26,TOR,NJD,3.0,6.0
116359,20232024,2024-03-26,WPG,EDM,3.0,4.0
116360,20232024,2024-03-26,NSH,VGK,5.0,4.0
116361,20232024,2024-03-26,CHI,CGY,3.0,1.0
116362,20232024,2024-03-26,COL,MTL,1.0,2.0
116363,20232024,2024-03-26,SEA,ANA,4.0,0.0
116364,20232024,2024-03-26,ARI,CBJ,6.0,2.0
116365,20232024,2024-03-26,SJS,DAL,3.0,6.0
116366,20232024,2024-03-27,BUF,OTT,2.0,6.0
116367,20232024,2024-03-27,TBL,BOS,3.0,1.0
116368,20232024,2024-03-28,OTT,CHI,2.0,0.0
116369,20232024,2024-03-28,TOR,WSH,5.0,1.0
116370,20232024,2024-03-28,PIT,CBJ,3.0,2.0
116371,20232024,2024-03-28,FLA,NYI,2.0,3.0
116372,20232024,2024-03-28,MTL,PHI,4.0,1.0
116373,20232024,2024-03-28,CAR,DET,4.0,0.0
116374,20232024,2024-03-28,MIN,SJS,3.0,1.0
116375,20232024,2024-03-28,WPG,VGK,1.0,4.0
116376,20232024,2024-03-28,STL,CGY,5.0,3.0
116377,20232024,2024-03-28,EDM,LAK,4.0,1.0
116378,20232024,2024-03-28,COL,NYR,2.0,3.0
116379,20232024,2024-03-28,SEA,ANA,4.0,2.0
116380,20232024,2024-03-28,VAN,DAL,1.0,3.0
116381,20232024,2024-03-28,ARI,NSH,8.0,4.0
116382,20232024,2024-03-29,BUF,NJD,5.0,2.0
116383,20232024,2024-03-30,FLA,DET,3.0,2.0
116384,20232024,2024-03-30,MIN,VGK,1.0,2.0
116385,20232024,2024-03-30,EDM,ANA,6.0,1.0
116386,20232024,2024-03-30,COL,NSH,7.0,4.0
116387,20232024,2024-03-30,ARI,NYR,5.0,8.0
116388,20232024,2024-03-30,WSH,BOS,2.0,3.0
116389,20232024,2024-03-30,TBL,NYI,4.0,1.0
116390,20232024,2024-03-30,PHI,CHI,1.0,5.0
116391,20232024,2024-03-30,MTL,CAR,0.0,3.0
116392,20232024,2024-03-30,CBJ,PIT,4.0,3.0
116393,20232024,2024-03-30,BUF,TOR,0.0,3.0
116394,20232024,2024-03-30,WPG,OTT,2.0,3.0
116395,20232024,2024-03-30,STL,SJS,0.0,4.0
116396,20232024,2024-03-30,SEA,DAL,0.0,3.0
116397,20232024,2024-03-30,CGY,LAK,4.0,2.0
116398,20232024,2024-03-31,VAN,ANA,3.0,2.0
116399,20232024,2024-04-01,CBJ,COL,4.0,1.0
116400,20232024,2024-04-01,TBL,DET,2.0,4.0
116401,20232024,2024-04-01,TOR,FLA,6.0,4.0
116402,20232024,2024-04-01,NYR,PIT,2.0,5.0
116403,20232024,2024-04-01,PHI,NYI,3.0,4.0
116404,20232024,2024-04-01,STL,EDM,3.0,2.0
116405,20232024,2024-04-01,WPG,LAK,4.0,3.0
116406,20232024,2024-04-01,SJS,SEA,2.0,4.0
116407,20232024,2024-04-02,BUF,WSH,6.0,2.0
116408,20232024,2024-04-02,NJD,PIT,3.0,6.0
116409,20232024,2024-04-02,MTL,FLA,5.0,3.0
116410,20232024,2024-04-02,NYI,CHI,2.0,1.0
116411,20232024,2024-04-02,NSH,BOS,0.0,3.0
116412,20232024,2024-04-02,MIN,OTT,3.0,2.0
116413,20232024,2024-04-02,CGY,ANA,3.0,5.0
116414,20232024,2024-04-02,VGK,VAN,6.0,3.0
116415,20232024,2024-04-03,NYR,NJD,4.0,3.0
116416,20232024,2024-04-03,TOR,TBL,1.0,4.0
116417,20232024,2024-04-03,DAL,EDM,5.0,0.0
116418,20232024,2024-04-03,LAK,SEA,5.0,2.0
116419,20232024,2024-04-03,ARI,VAN,1.0,2.0
116420,20232024,2024-04-04,WSH,PIT,1.0,4.0
116421,20232024,2024-04-04,CAR,BOS,1.0,4.0
116422,20232024,2024-04-04,CBJ,NYI,2.0,4.0
116423,20232024,2024-04-04,MTL,TBL,4.0,7.0
116424,20232024,2024-04-04,OTT,FLA,0.0,6.0
116425,20232024,2024-04-04,NSH,STL,6.0,3.0
116426,20232024,2024-04-04,MIN,COL,2.0,5.0
116427,20232024,2024-04-04,WPG,CGY,5.0,2.0
116428,20232024,2024-04-04,SJS,LAK,1.0,2.0
116429,20232024,2024-04-05,CAR,WSH,4.0,2.0
116430,20232024,2024-04-05,BUF,PHI,4.0,2.0
116431,20232024,2024-04-05,DET,NYR,3.0,4.0
116432,20232024,2024-04-05,EDM,COL,6.0,2.0
116433,20232024,2024-04-05,ANA,SEA,1.0,3.0
116434,20232024,2024-04-05,ARI,VGK,7.0,4.0
116435,20232024,2024-04-06,PIT,TBL,5.0,4.0
116436,20232024,2024-04-06,BOS,FLA,3.0,2.0
116437,20232024,2024-04-06,MIN,WPG,2.0,4.0
116438,20232024,2024-04-06,CHI,DAL,3.0,2.0
116439,20232024,2024-04-06,SJS,STL,3.0,2.0
116440,20232024,2024-04-06,OTT,NJD,3.0,4.0
116441,20232024,2024-04-06,MTL,TOR,2.0,4.0
116442,20232024,2024-04-06,CBJ,PHI,6.0,2.0
116443,20232024,2024-04-06,NYI,NSH,2.0,0.0
116444,20232024,2024-04-06,CGY,EDM,2.0,4.0
116445,20232024,2024-04-06,LAK,VAN,6.0,3.0
116446,20232024,2024-04-07,DET,BUF,3.0,1.0
116447,20232024,2024-04-07,CHI,MIN,0.0,4.0
116448,20232024,2024-04-07,CAR,CBJ,3.0,0.0
116449,20232024,2024-04-07,WSH,OTT,2.0,3.0
116450,20232024,2024-04-07,SJS,ARI,2.0,5.0
116451,20232024,2024-04-07,NYR,MTL,5.0,2.0
116452,20232024,2024-04-07,NJD,NSH,2.0,3.0
116453,20232024,2024-04-07,ANA,STL,5.0,6.0
116454,20232024,2024-04-07,COL,DAL,4.0,7.0
116455,20232024,2024-04-08,TOR,PIT,3.0,2.0
116456,20232024,2024-04-08,VAN,VGK,4.0,3.0
116457,20232024,2024-04-09,TBL,CBJ,5.0,2.0
116458,20232024,2024-04-09,BOS,CAR,1.0,4.0
116459,20232024,2024-04-09,DET,WSH,1.0,2.0
116460,20232024,2024-04-09,FLA,OTT,2.0,0.0
116461,20232024,2024-04-09,MTL,PHI,9.0,3.0
116462,20232024,2024-04-09,NJD,TOR,2.0,5.0
116463,20232024,2024-04-09,NYI,NYR,4.0,2.0
116464,20232024,2024-04-09,DAL,BUF,3.0,2.0
116465,20232024,2024-04-09,NSH,WPG,3.0,4.0
116466,20232024,2024-04-09,COL,MIN,5.0,2.0
116467,20232024,2024-04-09,SEA,ARI,5.0,0.0
116468,20232024,2024-04-09,ANA,LAK,3.0,1.0
116469,20232024,2024-04-09,SJS,CGY,2.0,3.0
116470,20232024,2024-04-10,STL,CHI,5.0,2.0
116471,20232024,2024-04-10,EDM,VGK,5.0,1.0
116472,20232024,2024-04-10,VAN,ARI,3.0,4.0
116473,20232024,2024-04-11,NYR,PHI,1.0,4.0
116474,20232024,2024-04-11,BUF,WSH,4.0,2.0
116475,20232024,2024-04-11,PIT,DET,6.0,5.0
116476,20232024,2024-04-11,TBL,OTT,2.0,3.0
116477,20232024,2024-04-11,TOR,NJD,5.0,6.0
116478,20232024,2024-04-11,FLA,CBJ,4.0,0.0
116479,20232024,2024-04-11,NYI,MTL,3.0,2.0
116480,20232024,2024-04-11,DAL,WPG,0.0,3.0
116481,20232024,2024-04-11,SEA,SJS,1.0,3.0
116482,20232024,2024-04-11,LAK,CGY,4.0,1.0
116483,20232024,2024-04-12,STL,CAR,2.0,5.0
116484,20232024,2024-04-12,CHI,NSH,1.0,5.0
116485,20232024,2024-04-12,EDM,ARI,2.0,3.0
116486,20232024,2024-04-12,ANA,CGY,3.0,6.0
116487,20232024,2024-04-12,VGK,MIN,7.0,2.0
116488,20232024,2024-04-13,NYR,NYI,3.0,2.0
116489,20232024,2024-04-13,DAL,SEA,3.0,1.0
116490,20232024,2024-04-13,COL,WPG,0.0,7.0
116491,20232024,2024-04-13,FLA,BUF,3.0,2.0
116492,20232024,2024-04-13,PHI,NJD,1.0,0.0
116493,20232024,2024-04-13,WSH,TBL,4.0,2.0
116494,20232024,2024-04-13,TOR,DET,4.0,5.0
116495,20232024,2024-04-13,OTT,MTL,5.0,4.0
116496,20232024,2024-04-13,PIT,BOS,4.0,6.0
116497,20232024,2024-04-13,NSH,CBJ,6.0,4.0
116498,20232024,2024-04-13,EDM,VAN,1.0,3.0
116499,20232024,2024-04-13,SJS,MIN,2.0,6.0
116500,20232024,2024-04-13,LAK,ANA,3.0,1.0
116501,20232024,2024-04-14,STL,SEA,4.0,1.0
116502,20232024,2024-04-14,VGK,COL,4.0,3.0
116503,20232024,2024-04-14,CHI,CAR,2.0,4.0
116504,20232024,2024-04-14,CGY,ARI,6.0,5.0
116505,20232024,2024-04-15,NJD,NYI,1.0,4.0
116506,20232024,2024-04-15,PIT,NSH,4.0,2.0
116507,20232024,2024-04-15,TBL,BUF,2.0,4.0
116508,20232024,2024-04-15,DET,MTL,5.0,4.0
116509,20232024,2024-04-15,WSH,BOS,2.0,0.0
116510,20232024,2024-04-15,NYR,OTT,4.0,0.0
116511,20232024,2024-04-15,EDM,SJS,9.0,2.0
116512,20232024,2024-04-15,LAK,MIN,1.0,3.0
116513,20232024,2024-04-16,MTL,DET,4.0,5.0
116514,20232024,2024-04-16,BOS,OTT,1.0,3.0
116515,20232024,2024-04-16,CBJ,CAR,6.0,3.0
116516,20232024,2024-04-16,PHI,WSH,1.0,2.0
116517,20232024,2024-04-16,FLA,TOR,5.0,2.0
116518,20232024,2024-04-16,WPG,SEA,4.0,3.0
116519,20232024,2024-04-16,VGK,CHI,3.0,1.0
116520,20232024,2024-04-16,VAN,CGY,4.0,1.0
116521,20232024,2024-04-17,NYI,PIT,5.0,4.0
116522,20232024,2024-04-17,TBL,TOR,6.0,4.0
116523,20232024,2024-04-17,DAL,STL,2.0,1.0
116524,20232024,2024-04-17,ARI,EDM,5.0,2.0
116525,20232024,2024-04-18,MIN,SEA,3.0,4.0
116526,20232024,2024-04-18,WPG,VAN,4.0,2.0
116527,20232024,2024-04-18,CGY,SJS,5.0,1.0
116528,20232024,2024-04-18,COL,EDM,5.0,1.0
116529,20232024,2024-04-18,VGK,ANA,1.0,4.0
116530,20232024,2024-04-18,LAK,CHI,5.0,4.0
142580,20242025,2024-10-04,BUF,NJD,1.0,4.0
142581,20242025,2024-10-05,NJD,BUF,3.0,1.0
142582,20242025,2024-10-08,SEA,STL,2.0,3.0
142583,20242025,2024-10-08,FLA,BOS,6.0,4.0
142584,20242025,2024-10-08,UTA,CHI,5.0,2.0
142585,20242025,2024-10-09,MTL,TOR,1.0,0.0
142586,20242025,2024-10-09,PIT,NYR,0.0,6.0
142587,20242025,2024-10-09,EDM,WPG,0.0,6.0
142588,20242025,2024-10-09,VAN,CGY,5.0,6.0
142589,20242025,2024-10-09,VGK,COL,8.0,4.0
142590,20242025,2024-10-10,BOS,MTL,6.0,4.0
142591,20242025,2024-10-10,BUF,LAK,1.0,3.0
142592,20242025,2024-10-10,OTT,FLA,3.0,1.0
142593,20242025,2024-10-10,DET,PIT,3.0,6.0
142594,20242025,2024-10-10,NJD,TOR,2.0,4.0
142595,20242025,2024-10-10,NYI,UTA,4.0,5.0
142596,20242025,2024-10-10,NSH,DAL,3.0,4.0
142597,20242025,2024-10-10,MIN,CBJ,3.0,2.0
142598,20242025,2024-10-10,SJS,STL,4.0,5.0
142599,20242025,2024-10-11,CAR,TBL,1.0,4.0
142600,20242025,2024-10-11,WPG,CHI,2.0,1.0
142601,20242025,2024-10-11,VAN,PHI,2.0,3.0
142602,20242025,2024-10-11,VGK,STL,4.0,3.0
142603,20242025,2024-10-12,BOS,LAK,2.0,1.0
142604,20242025,2024-10-12,BUF,FLA,5.0,2.0
142605,20242025,2024-10-12,TOR,PIT,4.0,2.0
142606,20242025,2024-10-12,MTL,OTT,4.0,1.0
142607,20242025,2024-10-12,DET,NSH,3.0,0.0
142609,20242025,2024-10-12,NYR,UTA,5.0,6.0
142610,20242025,2024-10-12,WSH,NJD,3.0,5.0
142611,20242025,2024-10-12,DAL,NYI,3.0,0.0
142612,20242025,2024-10-12,MIN,SEA,4.0,5.0
142613,20242025,2024-10-12,COL,CBJ,4.0,6.0
142614,20242025,2024-10-12,CGY,PHI,6.0,3.0
142615,20242025,2024-10-12,EDM,CHI,2.0,5.0
142616,20242025,2024-10-12,SJS,ANA,0.0,2.0
142617,20242025,2024-10-13,WPG,MIN,2.0,1.0
142618,20242025,2024-10-13,DAL,SEA,2.0,0.0
142619,20242025,2024-10-13,EDM,CGY,1.0,4.0
142620,20242025,2024-10-13,VGK,ANA,3.0,1.0
142621,20242025,2024-10-14,BOS,FLA,3.0,4.0
142622,20242025,2024-10-14,OTT,LAK,8.0,7.0
142623,20242025,2024-10-14,NJD,UTA,3.0,0.0
142624,20242025,2024-10-14,NYR,DET,4.0,1.0
142625,20242025,2024-10-14,MTL,PIT,3.0,6.0
142626,20242025,2024-10-14,COL,NYI,2.0,6.0
142627,20242025,2024-10-15,TBL,VAN,4.0,1.0
142628,20242025,2024-10-15,WSH,VGK,4.0,2.0
142629,20242025,2024-10-15,CAR,NJD,4.0,2.0
142630,20242025,2024-10-15,CBJ,FLA,3.0,4.0
142631,20242025,2024-10-15,STL,MIN,1.0,4.0
142632,20242025,2024-10-15,NSH,SEA,3.0,7.0
142633,20242025,2024-10-15,DAL,SJS,3.0,2.0
142634,20242025,2024-10-15,CGY,CHI,3.0,1.0
142635,20242025,2024-10-15,EDM,PHI,4.0,3.0
142636,20242025,2024-10-16,PIT,BUF,6.0,5.0
142637,20242025,2024-10-16,TOR,LAK,6.0,2.0
142638,20242025,2024-10-16,COL,BOS,3.0,5.0
142639,20242025,2024-10-16,ANA,UTA,5.0,4.0
142640,20242025,2024-10-17,MTL,LAK,1.0,4.0
142641,20242025,2024-10-17,OTT,NJD,1.0,3.0
142642,20242025,2024-10-17,DET,NYR,2.0,5.0
142643,20242025,2024-10-17,TBL,VGK,4.0,3.0
142644,20242025,2024-10-17,FLA,VAN,2.0,3.0
142645,20242025,2024-10-17,WSH,DAL,3.0,2.0
142646,20242025,2024-10-17,CBJ,BUF,6.0,4.0
142647,20242025,2024-10-17,STL,NYI,1.0,0.0
142648,20242025,2024-10-17,NSH,EDM,2.0,4.0
142649,20242025,2024-10-17,CHI,SJS,4.0,2.0
142650,20242025,2024-10-17,SEA,PHI,6.0,4.0
142651,20242025,2024-10-18,PIT,CAR,1.0,4.0
142652,20242025,2024-10-18,WPG,SJS,8.0,3.0
142653,20242025,2024-10-18,COL,ANA,4.0,3.0
142654,20242025,2024-10-19,OTT,TBL,5.0,4.0
142655,20242025,2024-10-19,NSH,DET,2.0,5.0
142656,20242025,2024-10-19,DAL,EDM,4.0,1.0
142657,20242025,2024-10-19,FLA,VGK,4.0,3.0
142658,20242025,2024-10-19,TOR,NYR,1.0,4.0
142659,20242025,2024-10-19,NJD,WSH,5.0,6.0
142660,20242025,2024-10-19,NYI,MTL,4.0,3.0
142661,20242025,2024-10-19,PHI,VAN,0.0,3.0
142662,20242025,2024-10-19,CBJ,MIN,1.0,3.0
142663,20242025,2024-10-19,STL,CAR,4.0,3.0
142664,20242025,2024-10-19,CHI,BUF,2.0,4.0
142665,20242025,2024-10-19,UTA,BOS,2.0,1.0
142666,20242025,2024-10-19,SEA,CGY,2.0,1.0
142667,20242025,2024-10-20,WPG,PIT,6.0,3.0
142668,20242025,2024-10-20,SJS,COL,1.0,4.0
142669,20242025,2024-10-20,ANA,LAK,1.0,4.0
142670,20242025,2024-10-21,TOR,TBL,5.0,2.0
142671,20242025,2024-10-22,PHI,WSH,1.0,4.0
142672,20242025,2024-10-22,FLA,MIN,1.0,5.0
142673,20242025,2024-10-22,NJD,TBL,5.0,8.0
142674,20242025,2024-10-22,BUF,DAL,4.0,2.0
142675,20242025,2024-10-22,MTL,NYR,2.0,7.0
142676,20242025,2024-10-22,CBJ,TOR,6.0,2.0
142677,20242025,2024-10-22,NYI,DET,0.0,1.0
142678,20242025,2024-10-22,STL,WPG,2.0,3.0
142679,20242025,2024-10-22,CHI,VAN,3.0,6.0
142680,20242025,2024-10-22,NSH,BOS,4.0,0.0
142681,20242025,2024-10-22,CGY,PIT,4.0,3.0
142682,20242025,2024-10-22,EDM,CAR,2.0,3.0
142683,20242025,2024-10-22,UTA,OTT,0.0,4.0
142684,20242025,2024-10-22,ANA,SJS,3.0,1.0
142685,20242025,2024-10-22,SEA,COL,2.0,3.0
142686,20242025,2024-10-22,VGK,LAK,6.0,1.0
142687,20242025,2024-10-23,WSH,PHI,6.0,3.0
142688,20242025,2024-10-24,BOS,DAL,2.0,5.0
142689,20242025,2024-10-24,TOR,STL,1.0,5.0
142690,20242025,2024-10-24,DET,NJD,5.0,3.0
142691,20242025,2024-10-24,TBL,MIN,2.0,4.0
142692,20242025,2024-10-24,NYR,FLA,1.0,3.0
142693,20242025,2024-10-24,CGY,CAR,2.0,4.0
142694,20242025,2024-10-24,UTA,COL,1.0,5.0
142695,20242025,2024-10-24,SEA,WPG,3.0,4.0
142696,20242025,2024-10-24,LAK,SJS,3.0,2.0
142697,20242025,2024-10-25,VGK,OTT,6.0,4.0
142698,20242025,2024-10-25,NJD,NYI,3.0,4.0
142699,20242025,2024-10-25,CHI,NSH,2.0,3.0
142700,20242025,2024-10-25,EDM,PIT,4.0,0.0
142701,20242025,2024-10-26,BUF,DET,5.0,3.0
142702,20242025,2024-10-26,PHI,MIN,7.0,5.0
142703,20242025,2024-10-26,LAK,UTA,3.0,2.0
142704,20242025,2024-10-26,BOS,TOR,4.0,3.0
142705,20242025,2024-10-26,MTL,STL,5.0,2.0
142706,20242025,2024-10-26,TBL,WSH,3.0,0.0
142707,20242025,2024-10-26,NYR,ANA,2.0,1.0
142708,20242025,2024-10-26,CGY,WPG,3.0,5.0
142709,20242025,2024-10-26,NYI,FLA,3.0,6.0
142710,20242025,2024-10-26,NSH,CBJ,4.0,3.0
142711,20242025,2024-10-26,DAL,CHI,4.0,2.0
142712,20242025,2024-10-26,VAN,PIT,4.0,3.0
142713,20242025,2024-10-26,VGK,SJS,7.0,3.0
142714,20242025,2024-10-26,SEA,CAR,1.0,4.0
142715,20242025,2024-10-27,DET,EDM,2.0,3.0
