gameid,team,date,gf,ga,g_plusminus,xg_plusminus,poss_value,off_the_puck,gax,gsax,xga,pass_carry_dump,faceoff_def,rookie_F,rookie_D,rookie_G,xgf,xga_target
115361,STL,2023-11-01,1.0,4.0,-3.0,-3.0,0.09972644404889489,2.0752900785261197,-0.05586504138238138,0.050534487072086985,1.1086919138996831,0.25147890986335153,-0.15175246581445653,0.0,0.5853658536585366,0.0,3.11583820182087,4.4605174209565455
115362,ARI,2023-11-01,3.0,4.0,-1.0,-1.0,0.3133092254064258,2.125260801952308,0.0419595769298122,0.1834033830687636,0.5270067698659557,0.47142677006880135,-0.1581175446623755,0.0,0.5853658536585367,0.0,3.2550672396437337,2.255936206905175
115363,LAK,2023-11-02,3.0,2.0,1.0,1.0,0.044144953259064965,2.3787822645707597,0.1600633039405354,0.03671000295869849,-1.4381083369809715,0.19836100274932608,-0.15421604949026105,0.0,0.6585365853658536,0.0,4.5536313932603605,2.324080995008463
115364,TBL,2023-11-02,2.0,4.0,-2.0,-2.0,0.4806846421501229,3.716750399133688,-0.29927064756116084,-0.16165591897770193,1.0790136558475072,0.5596559496257073,-0.07897130747558416,0.0,0.36585365853658536,0.975609756097561,1.9542584703322519,3.2583452878955104
115365,FLA,2023-11-02,2.0,0.0,2.0,2.0,0.39788103982665224,2.8551114079191624,-0.19634129576892798,0.12658610799838915,-0.3481718841392148,0.4255681602941509,-0.027687120467498674,0.0,0.8048780487804879,0.0,2.463128464034901,2.2026744733027845
115366,CAR,2023-11-02,1.0,2.0,-1.0,-1.0,0.3503841439801984,5.497565338539689,-0.23336753421515397,-0.09799460468058806,-1.7083548175872216,0.44202866007398295,-0.0916445160937846,0.0,0.0,0.04878048780487809,3.451529303404346,2.1683259446922127
115367,NYI,2023-11-02,3.0,0.0,3.0,3.0,0.20146625291839834,0.027536886837791374,-0.04581412930693556,0.22396212910215335,-0.2771834792718565,0.30382936688123074,-0.10236311396283256,0.0,0.0,0.3902439024390244,1.5179341748554798,3.0874203531179147
115368,TOR,2023-11-02,2.0,2.0,0.0,0.0,0.5676055376693525,3.1876424846007807,-0.10702822459418593,0.25762892749156074,0.8268075269380415,0.6513840601695436,-0.0837785225001911,0.0,0.9512195121951219,0.0,4.106745292061452,3.345036510109766
115369,NJD,2023-11-02,5.0,3.0,2.0,2.0,0.4985920461839818,2.62856187506463,0.07190426920773554,0.06079138395990899,-0.25177596717384754,0.632504938870143,-0.13391289268616133,0.0,0.7560975609756098,0.0,4.724234691916832,3.402216974713466
115370,DAL,2023-11-02,4.0,3.0,1.0,1.0,0.2049085524582244,2.487350729767593,0.030414730579886654,0.061605454775778286,-0.4603761788776361,0.2928122380110186,-0.08790368555279421,0.0,0.6585365853658536,0.46341463414634143,2.1317548753054893,4.445984017494818
115371,MTL,2023-11-02,2.0,3.0,-1.0,-1.0,-0.14141896000467377,0.08584856821738673,-0.06937713539863971,0.13120202380893375,1.5597245546382013,-0.08591262090286544,-0.05550633910180825,0.0,0.0,0.0,2.389401559815263,3.676197086061305
115372,WPG,2023-11-02,2.0,5.0,-3.0,-3.0,0.25067428557081617,2.8653677080184026,-0.32844738646030525,0.27990790659791354,-0.29929541439429425,0.46204277622313583,-0.2113684906523198,0.0,0.0,0.0,2.590635872437582,3.332416126643094
115373,NSH,2023-11-02,2.0,4.0,-2.0,-2.0,-0.15555597586989675,0.848295803140285,-0.14595330030110024,0.516832344160224,0.3277640104809973,0.012319427353400804,-0.1678754032232975,0.0,0.0,0.0,4.768495132762363,2.3172351973889698
115374,VAN,2023-11-02,10.0,1.0,9.0,9.0,0.1901469072862499,2.1414490474125554,0.3527598893229866,0.29384474088602697,-0.0824858720158999,0.3539600668115138,-0.1638131595252639,0.0,0.29268292682926833,0.07317073170731703,4.415872771643216,2.67747013785737
115375,PHI,2023-11-03,5.0,1.0,4.0,4.0,-0.09911941892503816,-0.054826833244211975,-0.10769428146575627,-0.1376199651655348,-0.5480399999316914,-0.08936780649993697,-0.009751612425101176,0.0,1.3658536585365852,0.6341463414634146,2.77541263888927,2.0303212431649866
115376,NJD,2023-11-03,1.0,4.0,-3.0,-3.0,0.5191402579458778,2.6855330034931795,0.04160099306546028,0.03770441329078052,-0.14179978436871965,0.6485459331974657,-0.1294056752515876,0.0,0.7317073170731707,0.5121951219512195,4.020664430771002,5.826726714505449
115377,NSH,2023-11-04,5.0,2.0,3.0,3.0,-0.1733154163242025,0.8896503767018731,-0.26458637478346114,0.14459043821032702,0.35250127360259764,0.028960810816302585,-0.20227622714050497,0.0,1.0,0.4878048780487805,2.7839521858455214,3.4628318340704567
115378,WPG,2023-11-04,5.0,3.0,2.0,2.0,0.21882831948669745,2.9598896720553483,-0.2782265847236618,0.33213020251664754,-0.37753443670755893,0.44582635573650214,-0.22699803624980477,0.0,0.0,0.0,4.1958010303541275,2.733366331769476
115379,CBJ,2023-11-04,1.0,2.0,-1.0,-1.0,-0.04576512428241452,-0.7362929857234076,-0.4729772881035255,-0.5377733625938281,0.7379747841506163,0.04773477257253014,-0.09349989685494454,0.0,1.5853658536585367,0.09756097560975607,2.7486175579492493,3.1868181763606427
115380,BOS,2023-11-04,4.0,5.0,-1.0,-1.0,0.16125553691597494,2.326914194966123,0.042929159009481715,0.7600084686103259,-0.08272198947043419,0.24479917594173214,-0.08354363902575714,0.0,1.7317073170731705,0.0,2.2443681074388078,3.5973021811278327
115381,TBL,2023-11-04,6.0,4.0,2.0,2.0,0.4091877581348198,3.5776416711328087,-0.215496053247392,0.09220996814746812,1.081931871913948,0.48411481637333065,-0.07492705823851087,0.0,0.3414634146341463,0.7317073170731707,3.685849622817825,2.5951771256063347
115382,LAK,2023-11-04,5.0,0.0,5.0,5.0,0.09144313870661355,2.599059674366495,0.07570848648696477,0.12098786172798015,-1.5697886609933716,0.2533519375516602,-0.16190879884504655,0.0,0.6341463414634146,0.0,3.1446363178753347,2.0129246350522227
115383,MTL,2023-11-04,3.0,6.0,-3.0,-3.0,-0.18551597094795635,-0.25491011941843295,-0.2112884034686304,0.4107501334215795,1.6717041896190463,-0.11620136454154484,-0.06931460640641154,0.0,0.0,0.0,2.840488200481066,3.53651093071203
115384,BUF,2023-11-04,6.0,4.0,2.0,2.0,0.13663614173258135,1.427923655090599,0.05658731671382696,-0.022989858734327795,1.232240099755934,0.19826758934994712,-0.06163144761736566,0.0,1.0,0.7317073170731707,4.926029024445607,2.5630122959867236
115385,CAR,2023-11-04,4.0,3.0,1.0,1.0,0.3215363508017675,5.251192636637992,-0.22012146873846436,0.05076698569356521,-1.9299158427577736,0.407865100735067,-0.0863287499332994,0.0,0.0,0.24390243902439024,4.13603106854486,2.1773549171466415
115386,NYR,2023-11-04,4.0,4.0,0.0,0.0,0.24231643076340625,1.9780330107949353,0.14260306949989646,-0.2047831876820462,-0.2740524141250556,0.25235455554071395,-0.010038124777307656,0.0,0.5853658536585367,0.0,1.7271118617015921,4.8202905419332325
115387,FLA,2023-11-04,2.0,5.0,-3.0,-3.0,0.41833079374766724,2.8513013056747383,-0.25431778747553996,0.025034374052071193,-0.4201186853090966,0.4317872931696522,-0.013456499421984826,0.0,0.7804878048780488,0.5121951219512195,3.62168051463113,2.5752003349711683
115388,DAL,2023-11-04,0.0,2.0,-2.0,-2.0,0.1970393281510338,2.3953398611304504,0.06005859974943359,0.5284304161767883,-0.3422635521917767,0.28767039164065333,-0.09063106348961955,0.0,0.6341463414634146,0.0,2.000032903457572,3.257834145279884
115389,PIT,2023-11-04,10.0,2.0,8.0,8.0,1.0179532809536354,4.683319347922525,-0.5428881163723789,0.18124914532317182,0.8669712239858629,0.9917201535621144,0.02623312739152093,0.0,0.8780487804878049,0.0,5.522915541441668,2.2220571314020265
115390,COL,2023-11-04,0.0,7.0,-7.0,-7.0,0.6627735667815862,4.718492897294558,0.03204818224857144,0.11536452804782071,-0.7677109662521271,0.7682239654096962,-0.10545039862811027,0.0,0.12195121951219512,0.0,2.4516013208179426,2.4740274946932113
115391,CGY,2023-11-04,6.0,3.0,3.0,3.0,0.5124125511626582,3.9303989934143853,-0.6694699365423609,-0.17950424742927976,-0.13530679496870301,0.48120659490998274,0.031205956252675304,0.0,0.9024390243902439,0.29268292682926833,4.971861395996337,1.9930927638629
115392,NJD,2023-11-05,4.0,2.0,2.0,2.0,0.22595233807197718,1.153356980015291,-0.06282170969608342,0.13835928642195797,-0.10051158607375163,0.3142505153394827,-0.08829817726750547,0.0,0.7073170731707317,0.0,3.9947782977447766,2.84423062952813
115393,VGK,2023-11-05,2.0,4.0,-2.0,-2.0,-0.027697578986235132,2.1849549266944153,0.2231670787476824,0.24342795211723306,-0.6263728013419394,0.04043544414898523,-0.06813302313522045,0.0,1.1951219512195121,0.0,3.6848846837412363,4.230870159371566
115394,TBL,2023-11-06,5.0,6.0,-1.0,-1.0,0.3056797184992247,3.45635324276306,-0.16247130718682884,0.059217918271976894,1.0326272746569598,0.3467072693741245,-0.04102755087489972,0.0,0.31707317073170727,0.7073170731707317,2.555543207587287,2.9616316333853687
115395,CBJ,2023-11-06,4.0,5.0,-1.0,-1.0,0.041935540484410436,-0.8017778683135994,-0.44257812356962634,-0.9015872207444142,0.8789098052482446,0.08318834584894548,-0.04125280536453489,0.0,0.8536585365853658,0.2682926829268292,2.809549839952404,5.206001204535707
115396,BOS,2023-11-06,3.0,2.0,1.0,1.0,0.1473268513262206,2.2097118535806812,0.08690562587320291,0.3997556320265742,-0.04479449686948881,0.23229068075661136,-0.0849638294303908,0.0,1.6585365853658536,0.0,2.8234597236913777,2.499376807227256
115397,EDM,2023-11-06,2.0,6.0,-4.0,-4.0,0.588282575488274,5.27096299764693,0.07081572134489754,-0.012039210651691425,-0.692812531567572,0.7655568215630224,-0.17727424607474812,0.0,0.0,0.0,4.054964529430013,3.3256624389554945
115398,TBL,2023-11-07,5.0,3.0,2.0,2.0,0.3866715819379065,3.604401071292745,-0.08818741575524264,-0.1763673928444518,1.1170660540014143,0.4647932673071792,-0.07812168536927262,0.0,0.29268292682926833,0.9512195121951219,3.698864582699145,2.717060223849779
115399,BUF,2023-11-07,2.0,3.0,-1.0,-1.0,0.15632117884026192,1.3012278216677025,0.08412803297344294,-0.11517103251898704,1.0560467283684474,0.2333064286413316,-0.07698524980106955,0.0,0.975609756097561,0.07317073170731703,1.8680607626603136,3.69110228545079
115400,DET,2023-11-07,3.0,5.0,-2.0,-2.0,0.2879737083638385,1.3196297262622096,-0.0955950295119547,-0.15587233959802121,0.216638662323218,0.37752258332104,-0.08954887495720155,0.0,0.0,0.0,2.835514944112909,3.016872406448682
115401,MIN,2023-11-07,4.0,2.0,2.0,2.0,0.19751613997704026,2.329505089105185,-0.29392754285332356,0.13968502952035597,-0.24256213399530735,0.24112736194259818,-0.04361122196555793,0.0,2.341463414634146,0.0,2.2510900711563337,3.46781175736563
115402,WPG,2023-11-07,5.0,2.0,3.0,3.0,0.22662385932963586,2.989540483220806,-0.2057380862464948,0.29358357461718554,-0.3722685946304382,0.448631764322424,-0.22200790499278816,0.0,0.0,0.0,4.5458847944228316,1.626843125433573
115403,NSH,2023-11-07,2.0,4.0,-2.0,-2.0,-0.20179785822904722,0.8968039219429933,-0.12282514697801468,0.4748654816399705,0.3491799849419313,-0.02958570643858595,-0.17221215179046112,0.0,0.975609756097561,0.0,1.9356325333224078,3.7460948885699876
115404,SEA,2023-11-07,3.0,3.0,0.0,0.0,0.0654680148597892,1.973298070005984,0.04783087378656755,0.028183594660167663,-0.41226216076490807,0.25880691469427275,-0.19333889983448355,0.0,0.0,0.7560975609756098,3.8953041764456264,2.3814327912869184
115405,PIT,2023-11-07,2.0,0.0,2.0,2.0,0.9612950781128156,4.510827048942916,-0.4433246107255326,-0.008972635020190828,0.7472464447809439,0.9662500937264662,-0.004955015613650509,0.0,0.8536585365853658,0.5365853658536586,2.8557901672310813,2.5209334507751504
115406,NJD,2023-11-07,3.0,6.0,-3.0,-3.0,0.23913710470625515,1.1863900600198511,-0.03417419491746522,0.16949977172690955,-0.06398580849573499,0.32328920909761055,-0.08415210439135541,0.0,0.6829268292682926,0.0,1.8753787082353384,5.4153363174166005
115407,PHI,2023-11-07,1.0,2.0,-1.0,-1.0,-0.06207541445386372,-0.11385792566187777,-0.0938554976141345,-0.13129513132088677,-0.5129088252315481,-0.07057070754494843,0.008495293091084705,0.0,1.2682926829268293,0.6097560975609756,3.186432327143797,1.7350173326775757
115408,OTT,2023-11-08,6.0,3.0,3.0,3.0,0.17409915498053166,1.9380428827311063,-0.14574271550871407,0.29008856198864763,0.8700419773959603,0.2403551480388748,-0.0662559930583432,0.0,2.048780487804878,0.0,3.2045080156946515,2.8806617736022444
115409,FLA,2023-11-08,4.0,3.0,1.0,1.0,0.4607681475451315,3.214125314232853,-0.23274146611887517,0.10081505631424471,-0.5113115261897153,0.46460878053796906,-0.003840632992837493,0.0,0.7317073170731707,0.0,2.773510982985416,2.523391853434324
115410,LAK,2023-11-08,4.0,1.0,3.0,3.0,0.08159332020595005,2.6877081829159657,0.13665348434459734,0.10481865925247312,-1.5740994198980065,0.2330502280525985,-0.15145690784664836,0.0,0.6097560975609756,0.0,4.776864437363222,3.151871388032761
115411,MTL,2023-11-09,3.0,2.0,1.0,1.0,-0.14927338148333932,-0.32822764402220284,-0.23719302558578037,-0.15156161260576245,1.8083422348192344,-0.09247924574397198,-0.05679413573936741,0.0,0.0,0.9024390243902439,2.544947761607126,2.498223746399046
115412,CHI,2023-11-09,5.0,3.0,2.0,2.0,-0.401865736170731,-1.2911309160815783,-0.6279676481104425,0.017695695950044586,0.4896035807677048,-0.29624251442243166,-0.10562322174829948,0.0,1.8780487804878048,0.0,3.564749690203274,3.4748584368721
115413,VAN,2023-11-09,5.0,2.0,3.0,3.0,0.25127973050205016,2.2546690669299028,0.4191198333064577,0.20013693472929509,-0.2608792831690138,0.3857935062070983,-0.13451377570504805,0.0,0.2195121951219512,0.0,1.6181531758406298,2.338177551169745
115414,NYI,2023-11-09,2.0,5.0,-3.0,-3.0,-0.02010112700220687,-0.5161265815083538,0.05564844416716899,0.4438355885637553,-0.09685998811859577,0.16092329927149393,-0.18102442627370088,0.0,0.3902439024390244,0.0,2.487369279497339,3.312691563786146
115415,MIN,2023-11-09,1.0,4.0,-3.0,-3.0,0.1946463576597239,1.921719826992885,-0.24965794061205168,0.11188115645441762,-0.15980413153072437,0.1753337039046599,0.019312653755064066,0.0,2.268292682926829,0.0,2.5067515211253095,4.1592351535994325
115416,DAL,2023-11-09,5.0,2.0,3.0,3.0,0.14419697137923754,2.4753615274362137,0.21780527286367268,0.5248125791684455,-0.46083685152570575,0.22537028892434496,-0.08117331754510744,0.0,0.5853658536585367,0.0,4.79321226073317,2.057192069640229
115417,NSH,2023-11-09,3.0,6.0,-3.0,-3.0,-0.15105651456767769,0.6622216127167315,-0.1417512418344495,0.45746833104442974,0.421368012256529,0.021103274550241125,-0.17215978911791868,0.0,0.9512195121951219,0.0,2.3208662268823037,3.1932152249277004
115418,ARI,2023-11-09,1.0,2.0,-1.0,-1.0,0.28680421209290546,2.3681593914135446,0.03238450561357296,0.13232968854469868,0.47250094746626586,0.44713418169162084,-0.16032996959871537,0.0,0.0,0.0,1.717929850229925,3.9497334362091263
115419,SEA,2023-11-09,4.0,3.0,1.0,1.0,0.024941851888120464,1.8627339203866697,0.055732797432647994,0.09046796274031316,-0.5582496538043973,0.18026755319356985,-0.15532570130544934,0.0,0.0,0.0,2.8170806025282897,2.2848491062968206
115420,PIT,2023-11-09,4.0,3.0,1.0,1.0,0.8555757407483319,4.131655689206689,-0.4773686997288394,-0.16894263636318868,0.5965683886222322,0.8564217923537408,-0.0008460516054088763,0.0,0.8292682926829268,0.5121951219512195,2.222551184942415,4.104265283471392
115421,EDM,2023-11-09,2.0,3.0,-1.0,-1.0,0.5652973829759722,5.334690731156907,0.03565414577227746,-0.04502770619901329,-0.6687047923422929,0.7434788268464487,-0.17818144387047644,0.0,0.0,0.0,4.1629400423236005,1.9259453149423533
115422,CGY,2023-11-10,4.0,4.0,0.0,0.0,0.47161642961248523,4.064404392480641,-0.7373856898943588,-0.16197938658446076,-0.2801763509037226,0.47186388558155495,-0.00024745596906969314,0.0,0.8536585365853658,0.2682926829268293,3.4791795226744,5.1344712816714715
115423,MIN,2023-11-10,2.0,3.0,-1.0,-1.0,0.25933919244613873,2.1317991798736395,-0.204269388457197,0.5878810858002224,-0.2742137866921066,0.22301812365455706,0.036321068791581694,0.0,1.3170731707317072,0.0,5.877630788548073,1.8175629283872448
115424,CAR,2023-11-10,2.0,5.0,-3.0,-3.0,0.2794351543810581,5.341913740419463,-0.2824751690137111,0.06033376247262799,-2.0434435069088552,0.3389901478572176,-0.05955499347615958,0.0,0.0,0.19512195121951215,2.0517976810794543,3.3318411734779114
115425,WSH,2023-11-10,4.0,2.0,2.0,2.0,0.08799142004421479,1.5403421397548227,-0.21555934794199355,-0.06960365730041204,1.0572406537861077,0.19024330135995388,-0.10225188131573917,0.0,1.8048780487804879,0.19512195121951215,3.150115783880715,4.06066468346202
115426,SJS,2023-11-10,0.0,5.0,-5.0,-5.0,-0.4306059971829155,-1.451866055335862,-0.5790628696671754,-0.37506456349890976,1.2121277586873709,-0.39319166922204823,-0.037414327960867126,0.0,0.6585365853658536,0.0,1.381893735010171,2.161437637377769
115427,PHI,2023-11-10,6.0,3.0,3.0,3.0,-0.08455463900013102,-0.016117271547597924,-0.13121831766732556,-0.11206810597523065,-0.6111973278918987,-0.09740822937825204,0.012853590378121008,0.0,1.2195121951219512,0.5853658536585367,3.9467586101960737,4.449953447860284
115428,CBJ,2023-11-11,4.0,5.0,-1.0,-1.0,0.022468479302555557,0.009772088223944098,-0.3317224845239167,-0.357398706302085,1.345149401732995,0.14554998751525766,-0.12308150821270193,0.0,0.41463414634146345,0.14634146341463417,3.3239098446489095,2.8895551204653676
115429,DAL,2023-11-11,3.0,2.0,1.0,1.0,0.16549839744466285,2.6279186681291464,0.12972875998121178,0.07997168411492256,-0.4659629781707991,0.2557903225968047,-0.09029192515214175,0.0,0.5609756097560976,0.4390243902439024,3.075219940184173,2.54918264951407
115430,CGY,2023-11-11,1.0,4.0,-3.0,-3.0,0.42394904042332915,3.840840779772854,-0.6751383223409504,-0.08709805333905425,-0.027225137309594034,0.41964907514690175,0.004299965276427391,0.0,0.8292682926829268,0.975609756097561,3.262916715457871,2.6861066861191114
115431,CAR,2023-11-11,4.0,0.0,4.0,4.0,0.3044256134614976,5.553533386594364,-0.31452748686219834,0.00915536340573024,-1.590646785988318,0.40566210572683264,-0.10123649226533503,0.0,0.0,0.3414634146341463,3.1307896156894337,1.7705747141328199
115432,VAN,2023-11-11,2.0,5.0,-3.0,-3.0,0.1956478383131252,2.0037924591693583,0.5306433736194587,0.44096822575472966,-0.38140623100398235,0.3351383307877894,-0.13949049247466416,0.0,0.19512195121951215,0.0,3.39451975113439,3.586491956038219
115433,BOS,2023-11-11,2.0,3.0,-1.0,-1.0,0.24107897560924887,2.6378891692366397,0.23615740638170027,0.5308390501235856,-0.4060517170586883,0.3563297879416366,-0.11525081233238785,0.0,0.9024390243902439,0.0,3.279853865924755,2.947166211618824
115434,WSH,2023-11-11,4.0,1.0,3.0,3.0,0.10376873240335634,1.3942024148733152,-0.19481574269428165,-0.15409484672856946,1.1909550740361883,0.19066291347256664,-0.08689418106921035,0.0,1.8292682926829267,0.975609756097561,3.220931761621177,3.215917628534237
115435,BUF,2023-11-11,0.0,4.0,-4.0,-4.0,0.11954335112582488,1.1955478736103424,0.16693140688495245,-0.10257220778312617,1.0848232377907374,0.21139353861215812,-0.09185018748633328,0.0,0.926829268292683,0.04878048780487809,2.374515650325968,5.304527092160849
115436,ARI,2023-11-11,7.0,5.0,2.0,2.0,0.2914825290009922,2.310538988489366,0.1161316467259906,0.23827377727424676,0.5396866068572149,0.4705588004819918,-0.1790762714809996,0.0,0.0,0.19512195121951215,3.406334183090565,4.618164109382266
115437,STL,2023-11-11,8.0,2.0,6.0,6.0,0.11979518445122916,2.221243922918765,-0.1149632729813474,0.16907357062597622,1.422608195953427,0.2762227262102801,-0.15642754175905088,0.0,1.1463414634146343,0.0,5.229863110686895,3.74502461906694
115438,EDM,2023-11-11,4.0,1.0,3.0,3.0,0.5713395779102528,5.462791279059589,0.013017290900827858,-0.07576920174504209,-0.701351964797416,0.7486530413868668,-0.17731346347661406,0.0,0.0,0.0,3.0628101889378283,1.7127359374834854
115439,PHI,2023-11-11,4.0,2.0,2.0,2.0,-0.09964964190448836,0.02733519531894747,-0.22488619119009318,-0.2024417525475543,-0.7017964367682459,-0.11380454897182493,0.014154907067336535,0.0,1.5365853658536586,0.7560975609756098,3.1308647210518044,2.6830408007177864
115440,CHI,2023-11-12,3.0,4.0,-1.0,-1.0,-0.4802672622502259,-2.223333711618589,-0.4335741140605537,0.019431347813399377,0.2847670146061907,-0.33364551911663254,-0.14662174313359336,0.0,1.8048780487804876,0.5121951219512195,1.1940867648717384,3.5259718184820077
115441,DAL,2023-11-12,8.0,3.0,5.0,5.0,0.17001246988141816,2.652286534744944,0.17285926711922017,0.46079142263430195,-0.5557161370727884,0.24680450002043894,-0.07679203013902086,0.0,0.5365853658536586,0.0,4.958288929893302,2.584604467789502
115442,CBJ,2023-11-12,3.0,3.0,0.0,0.0,0.06939654247027519,0.44743227736010166,-0.24324923564908152,-0.5538402822471679,1.2134599094400043,0.173954805260153,-0.10455826278987759,0.0,0.7317073170731707,0.04878048780487809,3.356360100272971,4.356834865917444
115443,VAN,2023-11-12,5.0,2.0,3.0,3.0,0.13700142024463813,1.6802535042066722,0.35007299250226737,0.19485447433178957,-0.42726295559333594,0.30658042695369775,-0.16957900670905954,0.0,0.6341463414634146,0.0,4.367682292808777,2.983407488491335
115444,SJS,2023-11-12,1.0,4.0,-3.0,-3.0,-0.4951894085218462,-1.6003284378398632,-0.5809473549642719,0.1011742361316143,1.1587798466511536,-0.4540576385890721,-0.04113176993277405,0.0,1.1463414634146343,0.24390243902439024,2.6931264173538096,4.0557222042766155
115445,NYI,2023-11-13,1.0,4.0,-3.0,-3.0,0.15071198539050376,0.009524041744947032,0.05660815396787863,0.4260063800299311,-0.039627059385246965,0.2764416593119161,-0.1257296739214125,0.0,0.0,0.0,2.3549655140358903,3.896820738985315
115446,COL,2023-11-13,5.0,1.0,4.0,4.0,0.5629292755441615,4.540478305287493,0.16682846393237785,-0.08482221380289541,-0.46339116146079723,0.6724520127872677,-0.10952273724310636,0.0,1.0,0.0,4.632267244252207,1.8702327476561398
115447,CGY,2023-11-14,2.0,1.0,1.0,1.0,0.422657936993457,3.6403795276316147,-0.7055818085617906,-0.034296178716943786,-0.05107423289958797,0.41297423405451705,0.009683702938940015,0.0,0.8048780487804879,0.0,2.5417644296295583,4.43946309754319
115448,VGK,2023-11-14,0.0,3.0,-3.0,-3.0,-0.06325733396430402,1.9670382427579782,0.3769330918537,0.19538890880852736,-0.7066303697693432,0.03951398578401994,-0.10277131974832404,0.0,0.0,0.0,4.194656426840727,2.629187011005077
115449,BOS,2023-11-14,5.0,2.0,3.0,3.0,0.29360577855198006,2.7740635897379518,0.15704658799428997,0.7478754577868706,-0.5304912048207434,0.3802409870719802,-0.0866352085200002,0.0,0.8780487804878049,0.0,3.609390184751859,2.888119572192036
115450,PIT,2023-11-14,5.0,3.0,2.0,2.0,0.9774831540215374,4.641158952489073,-0.5040318824923373,0.23072777452824844,0.7989766007803122,0.958623051548372,0.01886010247316552,0.0,0.7804878048780488,0.0,3.5162482780337156,3.0959156680534408
115451,ARI,2023-11-14,3.0,4.0,-1.0,-1.0,0.2538297147387718,2.240614812807588,0.19385609466697146,0.14284901889797963,0.6800600562461778,0.4405755650788572,-0.18674585034008556,0.0,0.0,0.0,2.509558559036184,4.045739955658111
115452,ANA,2023-11-14,3.0,2.0,1.0,1.0,-0.3807762487302702,-0.9937239321302593,0.08930886421685001,0.16429987754771044,1.164585077479308,-0.30607959677907254,-0.07469665195119764,0.0,1.4634146341463414,0.0,2.8600226088868874,2.8394595231159823
115453,TBL,2023-11-14,0.0,5.0,-5.0,-5.0,0.31530554613806266,3.318519686367519,0.07118577638618301,-0.04562789984463394,0.9289890419637296,0.35363515059223183,-0.0383296044541694,0.0,0.9512195121951219,0.6341463414634146,2.0371161754705316,4.100174924364779
115454,NJD,2023-11-14,3.0,6.0,-3.0,-3.0,0.1440855465614709,1.1122867487968255,-0.06633928668832817,0.05971991226189597,-0.1406589461692724,0.24645804931440182,-0.10237250275293099,0.0,0.6341463414634146,0.46341463414634143,3.878216663086783,3.41126992710591
115455,FLA,2023-11-14,5.0,3.0,2.0,2.0,0.5003090583420042,3.4507734005636057,-0.2178108252885219,-0.017102707186724034,-0.8721581324306664,0.4954722327349202,0.004836825607083917,0.0,0.7073170731707317,0.4878048780487805,4.97691141832388,2.374978611013048
115456,PHI,2023-11-15,3.0,1.0,2.0,2.0,-0.13072361289054094,-0.1486074243752835,-0.18085368712254107,0.09427797236839207,-0.7627285720786592,-0.16478401351095576,0.034060400620414794,0.0,1.1463414634146343,0.0,1.1721265600781754,2.905897266334836
115457,SEA,2023-11-15,3.0,4.0,-1.0,-1.0,0.018961431978681272,2.087416855825896,0.08482201200629758,0.013597978922325699,-0.42392750337831886,0.192133376779385,-0.17317194480070372,0.0,0.0,0.6829268292682926,3.5643002477793777,2.9433026547098686
115458,ANA,2023-11-15,2.0,8.0,-6.0,-6.0,-0.33273047648486326,-0.7906835632296753,0.15785443998673226,0.14513532250484887,0.9307756899731588,-0.24061812768373253,-0.09211234880113067,0.0,1.3902439024390245,0.36585365853658536,2.1745316329262034,4.070314166037732
115459,NYI,2023-11-15,3.0,4.0,-1.0,-1.0,0.09808244185236961,-0.09042548321020188,-0.0759392723083618,0.43407887776821574,-0.24119703380269858,0.20939070179592373,-0.11130825994355414,0.0,0.0,0.0,3.0762220207244386,5.1706565219645535
115460,DET,2023-11-16,4.0,5.0,-1.0,-1.0,0.2542951154265732,1.3085693337588291,-0.052360407952055786,-0.22746396294506366,0.1722146027471065,0.37094724578286736,-0.11665213035629425,0.0,0.0,0.0,3.387683578066738,3.6843968580570117
115461,VGK,2023-11-16,6.0,5.0,1.0,1.0,-0.06175592131599934,2.3074479166041737,0.28997368405334584,0.19464736493688437,-0.8148210943795673,0.050251179581267645,-0.11200710089726708,0.0,0.0,0.12195121951219512,4.8317041599911885,3.059749828560257
115462,NJD,2023-11-16,5.0,2.0,3.0,3.0,0.13332425015105245,1.0526985712199524,-0.0005007735241669663,0.12314181219734084,-0.4457359601863683,0.23418512363024804,-0.10086087347919567,0.0,0.6097560975609756,0.0,3.2207924825000256,2.6476222677106658
115463,ARI,2023-11-16,3.0,2.0,1.0,1.0,0.21788432191260115,1.6079656660164634,0.27806930160174265,0.21355543339599453,0.6795606898585572,0.4023298471775945,-0.18444552526499336,0.0,0.7804878048780488,0.1707317073170732,2.3261528508994083,3.4633661452644438
115464,TBL,2023-11-16,4.0,2.0,2.0,2.0,0.225360376638616,2.9196871683759738,0.008446884159033108,-0.03043620528233395,1.1795256024736607,0.2936352820169919,-0.06827490537837604,0.0,0.19512195121951215,0.6097560975609756,4.570601537345085,2.703669884890178
115465,VAN,2023-11-16,2.0,5.0,-3.0,-3.0,0.14838175768912762,2.2502729670608983,0.24675668864439534,0.20125877717930934,-0.11404470291768055,0.2992974766329342,-0.15091571894380645,0.0,0.7317073170731708,0.0,2.029165217312817,4.636842200714087
115466,NYI,2023-11-16,3.0,3.0,0.0,0.0,0.13514306858584552,-0.06636092014001285,-0.11781593496644503,0.26561650708138523,-0.22566815987168073,0.2338427541471686,-0.09869968556132318,0.0,0.0,0.31707317073170727,3.1483564450002204,2.8414983850608406
